snapshot_t,lookbacktime,Rcenters,nparticles,amp1,amp2,phase1,phase2
755.0,3.79021115421336,38.5,372.0,1.0261634865963048e-13,2.101416433796978e-14,2.629413230010633,-1.6896010178862786
755.0,3.79021115421336,39.5,340.0,9.35516106574322e-14,1.787390483345826e-14,2.608031806285163,-1.7101243881338828
756.0,3.765320039697933,0.5,4.0,5.325577453688283e-16,6.470172773896917e-16,0.4548941657144346,-1.5707963267948952
756.0,3.765320039697933,1.5,12.0,4.043933283849859e-15,3.725023363019259e-15,2.7857408493806677,0.11968994238837996
756.0,3.765320039697933,2.5,28.0,1.7624497950458746e-14,9.37175820309839e-16,2.7759823089120728,-0.06852785273427654
756.0,3.765320039697933,3.5,36.0,2.7232409609327125e-14,4.613446319485253e-15,2.742988380255479,-1.7608351351205616
756.0,3.765320039697933,4.5,40.0,2.9353736500022e-14,5.906224272752244e-15,2.81646304855972,-2.7413113835598417
756.0,3.765320039697933,5.5,52.0,3.434546699749739e-14,7.387710298716752e-15,2.6867237878957084,-2.9187407852437883
756.0,3.765320039697933,6.5,68.0,3.8863490840235605e-14,2.2375540233172835e-15,2.842930628577098,2.941283693595556
756.0,3.765320039697933,7.5,68.0,2.871866944701782e-14,4.341486275610694e-15,3.0712602104662845,0.23064255307153872
756.0,3.765320039697933,8.5,84.0,3.344335003100052e-14,8.120504264082081e-15,-3.047142610594984,-0.07336328298329181
756.0,3.765320039697933,9.5,92.0,3.6828424652127126e-14,8.469557575218936e-15,-3.057764809348961,-0.0676704832136863
756.0,3.765320039697933,10.5,100.0,3.702779086088344e-14,1.0802762091069665e-14,-3.1304214351965753,0.13086885991796318
756.0,3.765320039697933,11.5,108.0,3.4936407756304676e-14,7.921721766736506e-15,3.0673198881612946,0.6231105559310174
756.0,3.765320039697933,12.5,120.0,3.5847981305059956e-14,5.248758116121636e-15,2.9797504250961175,0.9422309941490654
756.0,3.765320039697933,13.5,124.0,3.735882944969263e-14,6.855139870603352e-15,2.9042368182808502,1.2618546140799773
756.0,3.765320039697933,14.5,156.0,4.479340365638554e-14,6.388433896696201e-15,2.8572902614009563,0.8624444856444142
756.0,3.765320039697933,15.5,132.0,3.6104001403329243e-14,5.226173591759617e-15,2.9015071659097598,0.3512823651957781
756.0,3.765320039697933,16.5,172.0,4.621142296939013e-14,6.876965169888994e-15,2.880718106509464,-0.36387400286818966
756.0,3.765320039697933,17.5,164.0,4.545086654308156e-14,8.614122383877903e-15,2.851501808496711,-1.1677098693133212
756.0,3.765320039697933,18.5,188.0,5.3188468476666794e-14,1.3422473521302386e-14,2.818561631685157,-1.3437095906148908
756.0,3.765320039697933,19.5,180.0,4.6489698682949623e-14,1.2073467833876768e-14,2.8538557545509953,-1.3936506052511624
756.0,3.765320039697933,20.5,200.0,5.572241245836764e-14,1.6935879446288763e-14,2.834679675407644,-1.5768356652909128
756.0,3.765320039697933,21.5,204.0,5.66852676501042e-14,1.7148666016809492e-14,2.872828835683294,-1.5970962699714606
756.0,3.765320039697933,22.5,196.0,5.387689006447019e-14,1.684591009721132e-14,2.9062791574114706,-1.5767669186815247
756.0,3.765320039697933,23.5,228.0,6.163889513265594e-14,1.7417318910875284e-14,2.937558758528851,-1.4498758482332805
756.0,3.765320039697933,24.5,252.0,7.045038628728594e-14,2.1487294349622052e-14,2.8822641161664637,-1.4749779752343444
756.0,3.765320039697933,25.5,252.0,6.803179785890836e-14,2.3007983061253665e-14,2.877623989106903,-1.3627322927275196
756.0,3.765320039697933,26.5,244.0,6.581704027549934e-14,2.4145777622675945e-14,2.8481221241885204,-1.3410358488335643
756.0,3.765320039697933,27.5,260.0,6.621275127845167e-14,2.0895780798835017e-14,2.870672316291817,-1.3724261512790243
756.0,3.765320039697933,28.5,280.0,7.518387890979635e-14,2.1153144634326536e-14,2.839904528915058,-1.3324631178819344
756.0,3.765320039697933,29.5,300.0,8.376017748613889e-14,2.2870599659755952e-14,2.822457638580013,-1.4648661679657782
756.0,3.765320039697933,30.5,284.0,7.937795778817078e-14,2.0420555727033428e-14,2.818618996106245,-1.4578245128518275
756.0,3.765320039697933,31.5,292.0,7.710958271076307e-14,1.5516118079223384e-14,2.8340158974527734,-1.5813431011839432
756.0,3.765320039697933,32.5,316.0,8.871864685002978e-14,1.6642797849931494e-14,2.801370138519037,-1.6225607874342245
756.0,3.765320039697933,33.5,324.0,9.379549881131195e-14,1.6907918757058757e-14,2.772271521792086,-1.6753820905020196
756.0,3.765320039697933,34.5,324.0,9.565558606808953e-14,1.750453256672302e-14,2.7434654401493406,-1.7293733991955884
756.0,3.765320039697933,35.5,348.0,9.850406353990721e-14,1.8620447503677618e-14,2.766015122466982,-1.8032402572622044
756.0,3.765320039697933,36.5,352.0,9.880096493555841e-14,2.0473434384405618e-14,2.753761812211643,-1.9010520481711481
756.0,3.765320039697933,37.5,372.0,1.0657190936370851e-13,2.1583102380066755e-14,2.725403308630451,-1.8720967569202993
756.0,3.765320039697933,38.5,372.0,1.0513949331113124e-13,2.1078644177691056e-14,2.685142439553885,-1.846229654033179
756.0,3.765320039697933,39.5,340.0,9.466864415835629e-14,1.741427079706739e-14,2.666858321334117,-1.858094460708346
758.0,3.7403442402838434,0.5,4.0,2.780629783940768e-15,1.7663165969386317e-16,-3.1147244243345336,-1.5707963267948966
758.0,3.7403442402838434,1.5,12.0,1.0546117365076574e-14,4.136748560295278e-15,2.815185958896639,-0.8051007301783905
758.0,3.7403442402838434,2.5,28.0,2.0918931155421973e-14,2.2726854764967787e-15,2.9525707236741483,1.388632177888041
758.0,3.7403442402838434,3.5,36.0,2.1744376095350878e-14,3.5231456120790777e-15,2.893514666719723,1.4822329575708721
758.0,3.7403442402838434,4.5,40.0,2.7062416583059434e-14,2.8155549747654587e-15,2.874261881060663,1.0195109125628041
758.0,3.7403442402838434,5.5,52.0,3.5469541573039864e-14,6.618239533025676e-15,2.872860254443141,1.3902284597842793
758.0,3.7403442402838434,6.5,68.0,4.345393573559093e-14,9.253578370635813e-15,2.9469229312465726,0.7562821970470902
758.0,3.7403442402838434,7.5,68.0,4.095659142919171e-14,7.900404328593768e-15,2.8921767930341167,0.21908357793387376
758.0,3.7403442402838434,8.5,84.0,4.3073144363240144e-14,7.470950094654393e-15,2.8966731996748125,0.08805553040535911
758.0,3.7403442402838434,9.5,92.0,3.824107962412514e-14,8.169449278962487e-15,2.8552419918270253,0.05024048754591448
758.0,3.7403442402838434,10.5,100.0,3.864168614628636e-14,5.31197107712765e-15,2.8801197210858627,-0.1224469612954949
758.0,3.7403442402838434,11.5,108.0,4.065921012814548e-14,3.9929281216396524e-15,2.900218560503883,0.15696510521186624
758.0,3.7403442402838434,12.5,120.0,4.1566583995651e-14,5.438050160419805e-15,2.897364845721858,-0.3638588638861494
758.0,3.7403442402838434,13.5,124.0,4.090103412001605e-14,6.480897164472535e-15,2.8548457377685996,-0.6179593623733526
758.0,3.7403442402838434,14.5,156.0,4.660042856307356e-14,6.613200549126296e-15,2.869119752695868,-0.8326699842116634
758.0,3.7403442402838434,15.5,132.0,3.627314422126156e-14,4.7909357061966536e-15,2.9101424850164506,-0.8833764619609628
758.0,3.7403442402838434,16.5,172.0,4.7428211327492784e-14,7.58233468583858e-15,2.861827618090087,-1.4170160085678765
758.0,3.7403442402838434,17.5,164.0,4.357856492503868e-14,6.1415345087282854e-15,2.8272815786740977,-1.353204798437655
758.0,3.7403442402838434,18.5,188.0,4.7379106541525823e-14,7.432800403239628e-15,2.789028350163716,-1.6277224333162923
758.0,3.7403442402838434,19.5,180.0,4.417420131953001e-14,7.372357837486606e-15,2.8120897005431753,-1.608550796511922
758.0,3.7403442402838434,20.5,200.0,5.3125957519037816e-14,1.2401383270103404e-14,2.823329610708554,-1.677982858794551
758.0,3.7403442402838434,21.5,204.0,5.323672457693519e-14,1.4693943084489592e-14,2.8401127403365534,-1.7824204310725085
758.0,3.7403442402838434,22.5,196.0,5.164770730896478e-14,1.4644011959407356e-14,2.862299585392558,-1.7828479489689142
758.0,3.7403442402838434,23.5,228.0,5.832103544842353e-14,1.52155787460667e-14,2.8984424800728705,-1.7794800017581487
758.0,3.7403442402838434,24.5,252.0,6.920841086865784e-14,2.097632771090237e-14,2.8516598824502006,-1.6969439187346849
758.0,3.7403442402838434,25.5,252.0,6.879417559980167e-14,2.1534970714682136e-14,2.858141638500908,-1.6505479079787098
758.0,3.7403442402838434,26.5,244.0,6.42102103599597e-14,2.1262261437551858e-14,2.869616243677894,-1.711741369326523
758.0,3.7403442402838434,27.5,260.0,6.509266205628527e-14,1.8504327521410266e-14,2.8956809695666714,-1.790676636359296
758.0,3.7403442402838434,28.5,280.0,7.366147833650949e-14,2.1350015217059908e-14,2.8586341325155975,-1.8338853005718028
758.0,3.7403442402838434,29.5,300.0,8.097730392344589e-14,2.2660012016770447e-14,2.8456128865565486,-1.774418830959211
758.0,3.7403442402838434,30.5,284.0,7.638837230742267e-14,2.078565068580126e-14,2.8560230768015855,-1.795866139034209
758.0,3.7403442402838434,31.5,292.0,7.451940653437794e-14,1.8026927354184966e-14,2.891741794291848,-1.9849966946204092
758.0,3.7403442402838434,32.5,316.0,8.430015697941676e-14,1.943596319741447e-14,2.8667418883789857,-1.8709265046509405
758.0,3.7403442402838434,33.5,324.0,8.68774513444774e-14,2.0220723234394916e-14,2.8638645301946317,-1.8563108104663884
758.0,3.7403442402838434,34.5,324.0,8.714209490431574e-14,2.0446222440604336e-14,2.841988112269584,-1.87493940158754
758.0,3.7403442402838434,35.5,348.0,9.074406669399612e-14,1.9912619495375513e-14,2.8472854408005333,-1.9673910241212913
758.0,3.7403442402838434,36.5,352.0,9.38848176445304e-14,2.0418860549951723e-14,2.8211359869684354,-1.9813590777827832
758.0,3.7403442402838434,37.5,372.0,1.0121981057368751e-13,1.983127262887936e-14,2.7775865485363194,-1.9170812342849863
758.0,3.7403442402838434,38.5,372.0,1.029965935057949e-13,1.6761003421394544e-14,2.7417422852864584,-1.9552269517823748
758.0,3.7403442402838434,39.5,340.0,9.32835374532234e-14,1.3507233475226388e-14,2.7290403385816764,-1.942675309746206
761.0,3.6900396490094094,0.5,4.0,3.2123683820095834e-15,2.1978859449886213e-16,2.7090879082173767,-1.5707963267949017
761.0,3.6900396490094094,1.5,12.0,1.3496802396708497e-14,3.1138949183721702e-15,2.5777663793028123,-1.0703649100595949
761.0,3.6900396490094094,2.5,28.0,3.77994960951941e-14,3.3769511217574e-15,2.590433891666759,-2.0638021193600067
761.0,3.6900396490094094,3.5,36.0,5.160229335105183e-14,8.481595901990885e-15,2.614469547388795,-3.0328595679623205
761.0,3.6900396490094094,4.5,40.0,4.7534774761941367e-14,7.136359471421318e-15,2.686692190063912,-2.6197706708713
761.0,3.6900396490094094,5.5,52.0,4.8685263965314524e-14,8.240309289040462e-15,2.678263097683156,-2.736207921751214
761.0,3.6900396490094094,6.5,68.0,5.063345339584924e-14,1.229833249203922e-14,2.5882638045866537,2.873486064480223
761.0,3.6900396490094094,7.5,68.0,4.87706259815448e-14,7.972932621809553e-15,2.6788170084484144,2.5207573162339934
761.0,3.6900396490094094,8.5,84.0,5.5487959449864624e-14,7.040235777581096e-15,2.702509871156035,2.7360154218321027
761.0,3.6900396490094094,9.5,92.0,5.285734907561115e-14,1.0245202308900806e-14,2.702953456842354,2.2863126517897414
761.0,3.6900396490094094,10.5,100.0,5.080048235505704e-14,1.0244942855365555e-14,2.7481230190062393,2.2322835167992254
761.0,3.6900396490094094,11.5,108.0,5.182034413050162e-14,1.3021808592201358e-14,2.771434928782946,2.047689902680663
761.0,3.6900396490094094,12.5,120.0,5.3105123521968045e-14,1.1357342460720257e-14,2.7204679344511296,2.1415159046163383
761.0,3.6900396490094094,13.5,124.0,4.8916996483955304e-14,4.938438737833872e-15,2.740595371008619,2.0252147387422776
761.0,3.6900396490094094,14.5,156.0,5.3302999023460945e-14,4.510261332888091e-15,2.761133852353519,-2.690007987955888
761.0,3.6900396490094094,15.5,132.0,4.4340693665959196e-14,4.707178389148981e-15,2.7601680035050866,-2.633923494731286
761.0,3.6900396490094094,16.5,172.0,5.6136040986621204e-14,1.0511860558877798e-14,2.7349910410900966,-2.1050594044752127
761.0,3.6900396490094094,17.5,164.0,5.076215064909868e-14,1.1698406205845494e-14,2.7314255677504775,-1.781179207874119
761.0,3.6900396490094094,18.5,188.0,5.2777560772391125e-14,1.37023876117309e-14,2.775442894777133,-1.7234500063862535
761.0,3.6900396490094094,19.5,180.0,4.4924066169957974e-14,1.0155933838476375e-14,2.7887789325189063,-1.6751398805229303
761.0,3.6900396490094094,20.5,200.0,5.281010539976776e-14,1.1981690699397337e-14,2.820625347419839,-1.6323759662933504
761.0,3.6900396490094094,21.5,204.0,5.067485721894873e-14,1.181935892960985e-14,2.946032857307179,-1.6506781644603554
761.0,3.6900396490094094,22.5,196.0,4.617422828869755e-14,1.2708214642836518e-14,3.0152097418898687,-1.814633445573469
761.0,3.6900396490094094,23.5,228.0,5.106188411769648e-14,1.464602986077248e-14,3.0286226783956494,-1.8449846258209792
761.0,3.6900396490094094,24.5,252.0,5.969941978009737e-14,1.841096823604371e-14,3.0081333077570065,-1.8895902671166436
761.0,3.6900396490094094,25.5,252.0,5.995591736484158e-14,1.7386502350726392e-14,2.9819535716344814,-1.9005169208792396
761.0,3.6900396490094094,26.5,244.0,5.763850595715453e-14,1.7016242192545398e-14,2.944042855415577,-1.8921938150323188
761.0,3.6900396490094094,27.5,260.0,5.976082983375353e-14,1.5576428854502215e-14,2.920628265733905,-1.9539556093933688
761.0,3.6900396490094094,28.5,280.0,6.904780997887059e-14,1.7197253792832644e-14,2.8814764659396284,-1.883166516409919
761.0,3.6900396490094094,29.5,300.0,7.828720999408191e-14,1.825067888127994e-14,2.8696366489562615,-1.8561299706021577
761.0,3.6900396490094094,30.5,284.0,7.492298311926278e-14,1.61361388350466e-14,2.8910694522409908,-1.9511137676836465
761.0,3.6900396490094094,31.5,292.0,7.175964621154945e-14,1.363833959725849e-14,2.9328527484799287,-2.1455641230328166
761.0,3.6900396490094094,32.5,316.0,8.075417086458397e-14,1.3730377676006108e-14,2.9155232540725877,-2.1150929257425166
761.0,3.6900396490094094,33.5,324.0,8.189541926904805e-14,1.3707309699606531e-14,2.903460605942183,-2.109559731616245
761.0,3.6900396490094094,34.5,324.0,8.030688189204909e-14,1.354744293696847e-14,2.9157240186995974,-2.113581890186467
761.0,3.6900396490094094,35.5,348.0,8.15677780575019e-14,1.5687069798460555e-14,2.9351437310684116,-2.221434123035683
761.0,3.6900396490094094,36.5,352.0,8.25444802453221e-14,1.730254154687701e-14,2.9007098645651834,-2.1753801646142645
761.0,3.6900396490094094,37.5,372.0,8.854948974496655e-14,1.7065379915802372e-14,2.8779173332992625,-2.0730857292960017
761.0,3.6900396490094094,38.5,372.0,8.76760425556503e-14,1.566748819776781e-14,2.86233763446251,-2.0752206771467443
761.0,3.6900396490094094,39.5,340.0,7.88886990743377e-14,1.2917984752181434e-14,2.8511668742265845,-2.0431103981070833
763.0,3.6647448434540313,0.5,4.0,4.207841301700515e-15,1.2109691410278881e-15,2.3380026921458352,-1.5707963267948968
763.0,3.6647448434540313,1.5,12.0,2.381568557083486e-14,3.667521397906434e-15,2.2642278266458002,-2.1153333821362486
763.0,3.6647448434540313,2.5,28.0,4.348496012102774e-14,5.011359114049337e-15,2.4511666260216165,-2.5149031691070673
763.0,3.6647448434540313,3.5,36.0,4.602961955699807e-14,8.035271680421566e-15,2.579520386429603,-2.1467117599209966
763.0,3.6647448434540313,4.5,40.0,4.3376057488570094e-14,5.308932839156564e-15,2.692631386772149,-2.120127201584696
763.0,3.6647448434540313,5.5,52.0,5.0345291378320294e-14,2.874997707863553e-15,2.7797352849663435,-1.900614679485181
763.0,3.6647448434540313,6.5,68.0,5.6046841792980525e-14,3.4299921798480496e-15,2.8113306333686587,-2.0448798666174977
763.0,3.6647448434540313,7.5,68.0,5.089924091550271e-14,3.906156960838213e-15,2.68244384330191,-2.5060807519208397
763.0,3.6647448434540313,8.5,84.0,5.638988101630235e-14,4.512604501132819e-15,2.6713005441856192,-2.3449884377642807
763.0,3.6647448434540313,9.5,92.0,5.2471130155786436e-14,4.5418523523737564e-15,2.613483065072863,2.2736060326078427
763.0,3.6647448434540313,10.5,100.0,4.4655634420973817e-14,2.7940770476560114e-15,2.5535851631865696,1.3484384140803998
763.0,3.6647448434540313,11.5,108.0,4.390477323237824e-14,3.836845730581717e-15,2.6069706331538423,0.262123904539504
763.0,3.6647448434540313,12.5,120.0,4.2199476528254734e-14,4.804452493352898e-15,2.647100208146961,0.11050373845144282
763.0,3.6647448434540313,13.5,124.0,3.864666892955634e-14,7.889792598749775e-15,2.6848793491546172,0.1608270711032899
763.0,3.6647448434540313,14.5,156.0,4.253205797370686e-14,1.0372249146814363e-14,2.7994758080333146,-0.0038719132428738806
763.0,3.6647448434540313,15.5,132.0,3.454593456512227e-14,7.175927672107597e-15,2.81840265011042,0.023506935904140717
763.0,3.6647448434540313,16.5,172.0,4.760073196588854e-14,5.140935062090137e-15,2.7091732349217,-0.3782949574335997
763.0,3.6647448434540313,17.5,164.0,4.470527886945441e-14,2.1549910221672e-15,2.7520190793619976,-0.4123031484605226
763.0,3.6647448434540313,18.5,188.0,4.92507959560707e-14,2.128258901483473e-15,2.813066164800209,0.29646609041098154
763.0,3.6647448434540313,19.5,180.0,4.039252896483635e-14,1.9889791830535196e-15,2.9216121979714402,-0.054926899499613005
763.0,3.6647448434540313,20.5,200.0,4.7064327979385386e-14,3.926154731783459e-15,2.924155523308966,-0.9389463939354629
763.0,3.6647448434540313,21.5,204.0,4.700094494954073e-14,4.568303007948859e-15,2.910771679703297,-1.512689281779581
763.0,3.6647448434540313,22.5,196.0,4.278637423390863e-14,6.037513516597632e-15,2.9151515352757555,-1.8142021997495892
763.0,3.6647448434540313,23.5,228.0,4.609545724392033e-14,8.887621299525923e-15,2.9562245690076496,-1.9464251626426536
763.0,3.6647448434540313,24.5,252.0,5.142242314404664e-14,1.3530939073105586e-14,2.9480348858117424,-1.895907785851075
763.0,3.6647448434540313,25.5,252.0,5.143935171121831e-14,1.6767681368262575e-14,2.950958212449787,-1.85713792402588
763.0,3.6647448434540313,26.5,244.0,5.044318499923629e-14,1.792651449788249e-14,2.9279082718598444,-1.872206330355049
763.0,3.6647448434540313,27.5,260.0,5.351668175459587e-14,1.7277729999407573e-14,2.959593810873053,-2.081926557871612
763.0,3.6647448434540313,28.5,280.0,6.051780090350514e-14,2.0429033621377993e-14,2.9261546158944025,-2.0211740661195003
763.0,3.6647448434540313,29.5,300.0,6.772673276613329e-14,2.111351950827104e-14,2.9049909962537517,-1.8973895939436725
763.0,3.6647448434540313,30.5,284.0,6.373331034667292e-14,1.5677974923291454e-14,2.907554722120037,-1.8206720586066556
763.0,3.6647448434540313,31.5,292.0,6.207128216036298e-14,1.2717048831747221e-14,2.991528803788009,-2.1155847385105613
763.0,3.6647448434540313,32.5,316.0,6.897261983841292e-14,1.5423975291826432e-14,2.9698334368732318,-2.132831039098018
763.0,3.6647448434540313,33.5,324.0,7.186607288703396e-14,1.5996657462025716e-14,2.9799124866854014,-2.2074673322067406
763.0,3.6647448434540313,34.5,324.0,7.189602000129672e-14,1.5801581888992628e-14,2.9758646746764548,-2.159910325693661
763.0,3.6647448434540313,35.5,348.0,7.435761476819739e-14,1.6599502382391543e-14,2.9687213439980726,-2.281460444458131
763.0,3.6647448434540313,36.5,352.0,7.648231135873249e-14,1.7332634694554606e-14,2.9454930032254683,-2.185878859823919
763.0,3.6647448434540313,37.5,372.0,8.049967264260094e-14,1.9221468424759273e-14,2.939248020118566,-2.0953787126249757
763.0,3.6647448434540313,38.5,372.0,7.899789988300325e-14,1.9329676261286663e-14,2.9322369539306976,-2.119205736851508
763.0,3.6647448434540313,39.5,340.0,7.102027554546063e-14,1.7823666600689647e-14,2.938095297853655,-2.1058545455500055
764.0,3.6393332294665535,0.5,4.0,6.963530903020018e-15,2.2817610554471674e-18,2.4273899706150064,1.5707963267950478
764.0,3.6393332294665535,1.5,12.0,1.9149098461507205e-14,3.3523012512170544e-15,2.5090565093887345,2.710523342031551
764.0,3.6393332294665535,2.5,28.0,4.218720436778279e-14,8.029911821003423e-15,2.459386662590575,1.5502104373049947
764.0,3.6393332294665535,3.5,36.0,4.453594254032752e-14,3.1549180427033592e-15,2.6028426613850293,0.681022990198425
764.0,3.6393332294665535,4.5,40.0,3.807335862355991e-14,6.9567729427621774e-15,2.596474198638551,0.00478161820087539
764.0,3.6393332294665535,5.5,52.0,4.7761722501931446e-14,5.15078705908247e-15,2.61394977057296,-0.09845121390982688
764.0,3.6393332294665535,6.5,68.0,5.128340064551669e-14,7.165464909680666e-15,2.6364801440058434,-0.5658005045202348
764.0,3.6393332294665535,7.5,68.0,4.5306199910694314e-14,5.763296710670808e-15,2.536156968556455,-1.2734744673081535
764.0,3.6393332294665535,8.5,84.0,4.884661642304835e-14,6.53148790099833e-15,2.428528300527438,-1.4553143825818646
764.0,3.6393332294665535,9.5,92.0,4.8078391649246284e-14,5.421302909094472e-15,2.3638841773323076,-1.743148841187642
764.0,3.6393332294665535,10.5,100.0,4.4311084023874556e-14,3.4366281633061318e-15,2.342754843715597,-2.2600451251105196
764.0,3.6393332294665535,11.5,108.0,4.28927305062616e-14,1.2635262509380342e-15,2.3515326359279323,-2.5010933443402457
764.0,3.6393332294665535,12.5,120.0,4.065751043000443e-14,4.047329834269514e-15,2.3881382461341767,0.6101708488740715
764.0,3.6393332294665535,13.5,124.0,3.3926882949454425e-14,5.000557457028236e-15,2.4502672715276175,0.8528655815876395
764.0,3.6393332294665535,14.5,156.0,3.7701412656653154e-14,2.165208647974123e-15,2.5530670586693276,1.2725741078008421
764.0,3.6393332294665535,15.5,132.0,2.592986043518373e-14,3.48200164045996e-15,2.6360430781782465,1.3947343662577045
764.0,3.6393332294665535,16.5,172.0,3.352214123263473e-14,3.188985389830341e-15,2.5614681402216526,1.2422194581175063
764.0,3.6393332294665535,17.5,164.0,3.001407889994009e-14,3.0255165083149854e-15,2.61771125389265,2.1619879972962
764.0,3.6393332294665535,18.5,188.0,3.3416583311550114e-14,3.0315517856680127e-15,2.6622840449501184,2.2937243806562226
764.0,3.6393332294665535,19.5,180.0,2.7665712734407897e-14,2.6449374061226082e-15,2.680036456188159,1.9846330392518707
764.0,3.6393332294665535,20.5,200.0,3.4154933622802826e-14,9.965251487932668e-16,2.713161155402582,-1.0354636141801068
764.0,3.6393332294665535,21.5,204.0,3.566672860034066e-14,4.225563683399553e-15,2.7416623315944952,-1.5107806559118138
764.0,3.6393332294665535,22.5,196.0,3.242652663653937e-14,7.3229113948577e-15,2.7312884013728045,-1.4745949467657078
764.0,3.6393332294665535,23.5,228.0,3.6970738666057835e-14,9.111599690193464e-15,2.7353648302071982,-1.8855440422836776
764.0,3.6393332294665535,24.5,252.0,4.621305665955546e-14,1.1713491337977172e-14,2.7665019607438452,-1.865799676702253
764.0,3.6393332294665535,25.5,252.0,4.805212860156347e-14,1.0235624012534962e-14,2.818560246889591,-1.713206138961783
764.0,3.6393332294665535,26.5,244.0,4.7024757288134784e-14,9.788086012051642e-15,2.8581927906413833,-1.618186533616318
764.0,3.6393332294665535,27.5,260.0,4.7936548838930145e-14,8.793181536704724e-15,2.9060054868055487,-1.5906112518449047
764.0,3.6393332294665535,28.5,280.0,5.633353730318049e-14,1.3034278218690302e-14,2.8738687791153064,-1.7643870873494973
764.0,3.6393332294665535,29.5,300.0,6.335567114918951e-14,1.5839648369802407e-14,2.886699664615976,-1.8223065174320123
764.0,3.6393332294665535,30.5,284.0,5.877803320537326e-14,1.4200451958361021e-14,2.9376523603423026,-1.925633963532536
764.0,3.6393332294665535,31.5,292.0,5.960490416711546e-14,1.2295838163533059e-14,2.9895534109286324,-2.022504197794629
764.0,3.6393332294665535,32.5,316.0,6.89971705972052e-14,1.4075863262323566e-14,2.962868924583437,-1.880735763836533
764.0,3.6393332294665535,33.5,324.0,7.178548521865027e-14,1.4530540022690568e-14,2.9631837635472844,-1.8373883046860942
764.0,3.6393332294665535,34.5,324.0,7.103889339448244e-14,1.293391103887998e-14,2.9524874929354357,-1.8398355602613612
764.0,3.6393332294665535,35.5,348.0,7.557988423165354e-14,1.3087930499537058e-14,2.9570091042225215,-2.051304257418293
764.0,3.6393332294665535,36.5,352.0,7.852987985263328e-14,1.5403087710794847e-14,2.94840219430986,-2.0907562934491435
764.0,3.6393332294665535,37.5,372.0,8.471880371859396e-14,1.6259470814889313e-14,2.943258400018616,-2.006536398639502
764.0,3.6393332294665535,38.5,372.0,8.532649947994417e-14,1.4344136900287766e-14,2.9364197441195383,-1.9503791931576278
764.0,3.6393332294665535,39.5,340.0,7.847681137788202e-14,1.2114266967364611e-14,2.941364212203005,-1.9068244795772913
766.0,3.611243287317557,0.5,4.0,4.7152501431978435e-15,2.6420753608400923e-16,2.510599877756981,1.5707963267948992
766.0,3.611243287317557,1.5,12.0,1.0965496767023463e-14,2.6232389113578353e-15,2.3763433718445772,-0.14563813846463636
766.0,3.611243287317557,2.5,28.0,3.053933828749668e-14,4.252302622469547e-15,2.5237645362132315,2.940545729752262
766.0,3.611243287317557,3.5,36.0,4.1217482120145774e-14,5.342836174595611e-15,2.646912399439533,-2.4121542459091816
766.0,3.611243287317557,4.5,40.0,4.040116642495482e-14,1.91061121644475e-15,2.755514259212421,-2.2787131868818165
766.0,3.611243287317557,5.5,52.0,4.150798580667173e-14,5.011702901206337e-15,2.760403088989014,2.677427490139285
766.0,3.611243287317557,6.5,68.0,4.0090067085139804e-14,1.0723084123413627e-14,2.671976391290055,2.4686177580947106
766.0,3.611243287317557,7.5,68.0,3.211071657713888e-14,7.05968457641147e-15,2.561835700802369,1.7924346902797883
766.0,3.611243287317557,8.5,84.0,3.092650028565113e-14,8.611774789663363e-15,2.368432801147255,1.2322562677280235
766.0,3.611243287317557,9.5,92.0,2.7687111193772372e-14,1.2904498661309018e-14,2.3495438029688023,1.4899292846787977
766.0,3.611243287317557,10.5,100.0,2.932615024588459e-14,1.240116073570819e-14,2.3413827980693314,1.3336946586448495
766.0,3.611243287317557,11.5,108.0,3.103568172517612e-14,1.714673115792025e-14,2.3708262806377016,1.2519321438014077
766.0,3.611243287317557,12.5,120.0,3.3557824644181176e-14,2.1883101872520653e-14,2.3492933193060064,1.183909674927325
766.0,3.611243287317557,13.5,124.0,3.449161491448999e-14,1.9788864188452152e-14,2.471252384915634,1.0421255838290782
766.0,3.611243287317557,14.5,156.0,4.262003885744206e-14,1.861862648948123e-14,2.556387075463961,1.0212844443542668
766.0,3.611243287317557,15.5,132.0,3.295873859219008e-14,1.2373668071691312e-14,2.531723917589225,0.9964044232500846
766.0,3.611243287317557,16.5,172.0,4.247488125806251e-14,1.44229146354209e-14,2.4775611703722764,1.3295137516300044
766.0,3.611243287317557,17.5,164.0,3.519300912417719e-14,9.54454108239453e-15,2.4433718603188526,1.0985552527062314
766.0,3.611243287317557,18.5,188.0,3.6127613439269395e-14,5.673199925935642e-15,2.4223857668944673,0.9414293583759352
766.0,3.611243287317557,19.5,180.0,2.863597043544036e-14,1.3299700156545325e-15,2.4229234463235083,1.6284822985731193
766.0,3.611243287317557,20.5,200.0,3.357591301335011e-14,1.962876355959169e-15,2.4688966996196315,-2.9900146492954707
766.0,3.611243287317557,21.5,204.0,3.450413889544669e-14,4.8403627499121666e-15,2.5437000722630003,-2.625875717356412
766.0,3.611243287317557,22.5,196.0,3.432224469092611e-14,6.631181039490806e-15,2.5930674253801937,-2.694626702168263
766.0,3.611243287317557,23.5,228.0,4.046053946250483e-14,9.117913322786757e-15,2.6868265772233166,-2.678533801762583
