snapshot_t,lookbacktime,Rcenters,Nparticles,amp0,amp1,amp2,amp3,amp4,amp5
798.0,3.0997872,5.5,121694.0,64021.7,187716.44,61592.18,77360.77,17599.258,52455.504
798.0,3.0997872,6.5,130896.0,40228.453,312808.5,11376.669,57223.67,14938.272,50661.957
798.0,3.0997872,7.5,130467.0,47690.137,317879.34,97422.29,7740.4653,33036.08,19748.283
798.0,3.0997872,8.5,139162.0,14962.304,300365.88,147783.9,36162.008,32251.97,68365.62
798.0,3.0997872,9.5,142642.0,44707.195,156526.69,139336.06,52295.887,83032.664,43868.555
798.0,3.0997872,10.5,141236.0,118154.51,118173.164,149065.16,168913.84,125338.11,39389.47
798.0,3.0997872,11.5,129855.0,58434.707,219828.06,54389.105,50100.08,122597.88,41840.06
798.0,3.0997872,12.5,113509.0,103793.98,273284.94,159470.06,91601.38,88634.664,114833.18
798.0,3.0997872,13.5,96471.0,77729.66,177438.92,202488.4,84240.29,75007.26,21370.3
798.0,3.0997872,14.5,79964.0,15550.726,134111.58,125230.2,43392.453,125562.28,37530.16
798.0,3.0997872,15.5,67037.0,26567.441,44762.082,53594.68,138048.17,79113.07,21126.23
798.0,3.0997872,16.5,55376.0,8188.7964,32287.336,53472.01,121391.625,66924.23,48780.984
798.0,3.0997872,17.5,43201.0,51633.688,102644.734,60484.137,41858.367,7604.271,26733.26
798.0,3.0997872,18.5,32466.0,48150.812,90997.65,74640.125,15953.54,34597.324,36032.676
798.0,3.0997872,19.5,22057.0,23056.91,53893.195,54648.727,37148.418,30653.953,23136.385
798.0,3.0997872,20.5,13018.0,7718.5366,28365.527,56668.15,20200.29,15819.262,19529.943
798.0,3.0997872,21.5,8082.0,6521.4937,18148.824,43600.625,20745.256,5901.128,21299.285
802.0,3.0325363,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
802.0,3.0325363,1.5,72577.0,152657.66,664138.0,122894.68,163822.6,68816.05,101598.95
802.0,3.0325363,2.5,75161.0,48725.27,280276.62,68299.17,111954.914,69805.17,52279.266
802.0,3.0325363,3.5,78723.0,12226.215,115427.66,47679.19,75667.586,49545.246,15768.597
802.0,3.0325363,4.5,99786.0,32557.05,149452.11,17534.965,60623.805,41897.395,70142.18
802.0,3.0325363,5.5,122657.0,46433.91,106100.38,32565.82,52490.4,40361.188,46251.59
802.0,3.0325363,6.5,132622.0,1929.3431,134660.69,72791.5,19630.152,34501.586,12801.884
802.0,3.0325363,7.5,130219.0,132160.48,246321.8,62518.316,14108.792,93042.875,5314.1016
802.0,3.0325363,8.5,136223.0,150686.78,155443.2,26402.39,87840.8,31591.125,31223.824
802.0,3.0325363,9.5,137015.0,77318.89,89465.36,18085.281,76560.05,73429.44,33398.785
802.0,3.0325363,10.5,136198.0,14227.603,68153.7,65175.297,39687.098,68988.234,54699.38
802.0,3.0325363,11.5,133319.0,89170.32,100834.8,28519.258,155660.16,35351.082,32353.898
802.0,3.0325363,12.5,119392.0,67056.7,76352.62,68444.555,87041.805,73874.016,59780.5
802.0,3.0325363,13.5,99455.0,95808.484,146082.39,204720.06,48780.887,67704.02,78682.414
802.0,3.0325363,14.5,85135.0,61067.992,171238.94,202592.19,96035.59,71692.43,30864.457
802.0,3.0325363,15.5,68850.0,45047.15,141626.97,128143.01,158310.94,106817.25,31660.56
802.0,3.0325363,16.5,55154.0,36557.336,81159.1,61741.24,156464.53,138047.78,65775.086
802.0,3.0325363,17.5,42542.0,25833.992,65290.97,62361.65,106710.16,38984.11,78548.64
802.0,3.0325363,18.5,31875.0,5332.531,49953.996,46034.707,65901.35,9942.912,47431.008
802.0,3.0325363,19.5,21747.0,3471.9404,38621.0,28420.533,40450.84,30223.95,18868.396
802.0,3.0325363,20.5,13525.0,5379.328,35136.0,68048.445,46292.023,24617.422,23988.646
802.0,3.0325363,21.5,8144.0,17256.154,28691.232,54136.56,42600.2,26095.262,26638.691
805.0,2.987318,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
805.0,2.987318,1.5,73374.0,160465.38,625300.25,181217.77,130634.96,80407.82,86514.62
805.0,2.987318,2.5,75318.0,96284.15,223367.38,60737.5,94182.555,29665.664,102604.29
805.0,2.987318,3.5,79449.0,48759.582,73883.67,80002.62,58834.316,81683.21,54900.535
805.0,2.987318,4.5,99273.0,61307.98,85882.75,85013.17,27728.52,27064.994,28520.414
805.0,2.987318,5.5,127471.0,6521.6133,129887.8,41651.363,40849.37,28177.92,22446.016
805.0,2.987318,6.5,130172.0,61524.605,157755.27,61071.81,33545.375,28031.182,10882.638
805.0,2.987318,7.5,131722.0,34670.586,243575.69,15360.667,60562.934,34561.395,32589.666
805.0,2.987318,8.5,136014.0,99512.586,177808.95,69124.01,29427.826,40565.164,70378.63
805.0,2.987318,9.5,135475.0,86310.664,127714.914,45866.574,64375.395,33226.09,39774.117
805.0,2.987318,10.5,137396.0,9261.255,172146.03,51181.39,65643.586,101940.914,50221.97
805.0,2.987318,11.5,129810.0,41218.07,179468.3,58503.297,43020.227,66567.21,50846.36
805.0,2.987318,12.5,118093.0,103420.12,93145.93,88841.375,34676.723,76569.75,45434.184
805.0,2.987318,13.5,99805.0,11431.106,26870.305,148477.48,58046.742,88089.266,122923.97
805.0,2.987318,14.5,83242.0,36684.758,108181.36,202489.17,101480.086,32075.256,36904.793
805.0,2.987318,15.5,71505.0,21071.08,43759.16,95235.45,166417.66,60460.395,61729.26
805.0,2.987318,16.5,57603.0,28235.643,50014.062,109431.01,155860.9,72868.0,38691.37
805.0,2.987318,17.5,42988.0,39282.04,60611.96,65355.312,103378.35,40899.293,47723.22
805.0,2.987318,18.5,31411.0,16444.107,62598.246,34795.836,40763.797,50276.434,33459.87
805.0,2.987318,19.5,21638.0,1554.5293,50607.723,25533.113,26303.973,45745.34,19066.996
805.0,2.987318,20.5,13624.0,6914.5996,31940.55,26887.35,29713.53,12032.083,15674.451
805.0,2.987318,21.5,8529.0,20142.535,10365.506,49880.93,48851.855,21505.156,34503.184
806.0,2.9645684,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
806.0,2.9645684,1.5,73933.0,109592.04,634193.3,158645.69,146953.72,125177.47,42246.863
806.0,2.9645684,2.5,75590.0,84976.234,255104.62,103644.44,59481.246,86414.164,35703.12
806.0,2.9645684,3.5,80038.0,33829.61,39572.996,75079.0,38246.42,13403.981,41713.258
806.0,2.9645684,4.5,98352.0,11057.451,140814.38,60889.57,31486.885,27474.256,32919.367
806.0,2.9645684,5.5,125200.0,17761.5,184905.53,19970.414,46320.54,18347.021,23565.088
806.0,2.9645684,6.5,132527.0,58937.5,159327.16,76217.29,27197.973,19297.352,22744.37
806.0,2.9645684,7.5,132190.0,14296.267,209906.38,20035.582,60950.492,36926.746,38478.387
806.0,2.9645684,8.5,137543.0,61207.305,137794.55,80344.75,94207.68,18991.414,24260.06
806.0,2.9645684,9.5,137501.0,93020.31,86087.695,89187.234,32600.293,23306.168,67095.086
806.0,2.9645684,10.5,136232.0,2274.672,182106.53,90851.195,10469.312,65751.375,3266.331
806.0,2.9645684,11.5,128453.0,35498.67,260504.62,84916.96,64881.17,45850.617,132534.66
806.0,2.9645684,12.5,118473.0,12124.708,89219.72,134933.81,52506.477,48037.01,30010.664
806.0,2.9645684,13.5,98529.0,11031.81,116853.46,220552.66,119099.08,66699.97,156000.25
806.0,2.9645684,14.5,84431.0,37980.46,49247.664,184673.69,95743.086,39367.39,76901.91
806.0,2.9645684,15.5,71585.0,57469.61,52059.55,145110.81,133853.05,30086.14,22963.6
806.0,2.9645684,16.5,57559.0,7757.3374,38102.6,104092.44,150079.81,69476.125,22332.293
806.0,2.9645684,17.5,43751.0,35153.203,59070.152,41303.434,110938.33,29811.023,18972.69
806.0,2.9645684,18.5,31670.0,5032.123,65860.93,30585.082,50232.438,54586.684,61444.8
806.0,2.9645684,19.5,21486.0,11373.703,54766.48,18205.092,1422.8456,32842.37,15960.686
806.0,2.9645684,20.5,13835.0,12701.0625,44694.688,42401.07,37831.613,11273.117,18567.38
806.0,2.9645684,21.5,8435.0,6040.47,12952.532,41847.0,38765.395,16003.905,28497.816
808.0,2.9417686,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
808.0,2.9417686,1.5,73319.0,96097.59,600621.9,219163.56,87519.82,116444.14,59242.836
808.0,2.9417686,2.5,75563.0,95290.98,231701.28,59296.426,69069.39,56957.414,32113.346
808.0,2.9417686,3.5,81376.0,50688.168,55947.082,32955.508,48222.03,8299.096,61530.04
808.0,2.9417686,4.5,97866.0,3067.4248,82712.79,33895.824,29997.531,4187.8833,7096.695
808.0,2.9417686,5.5,124081.0,30015.887,221077.25,72487.96,21494.6,11565.872,56746.324
808.0,2.9417686,6.5,131476.0,13613.514,183517.53,79471.04,39817.156,8344.378,53652.66
808.0,2.9417686,7.5,132937.0,25963.533,270781.4,42800.4,46198.863,17302.45,21220.797
808.0,2.9417686,8.5,139494.0,15187.238,97326.32,110592.62,68474.83,14373.958,56173.016
808.0,2.9417686,9.5,139726.0,33207.37,58532.0,88788.46,54893.66,6013.437,33008.78
808.0,2.9417686,10.5,136266.0,15029.149,166947.31,113666.586,56787.258,30526.953,95900.38
808.0,2.9417686,11.5,127854.0,107155.56,291156.97,143897.75,96665.98,56198.684,60000.56
808.0,2.9417686,12.5,116376.0,47608.297,185873.72,91564.54,65356.13,92455.62,45152.33
808.0,2.9417686,13.5,98885.0,18311.584,81523.39,226181.69,95744.91,106255.69,53341.164
808.0,2.9417686,14.5,83830.0,17201.73,95557.9,238459.66,64620.87,32769.234,85254.85
808.0,2.9417686,15.5,71567.0,16784.322,28499.736,149314.31,152693.81,71783.5,37354.074
808.0,2.9417686,16.5,58569.0,11497.521,25454.709,87078.055,148132.48,70559.51,50703.04
808.0,2.9417686,17.5,43951.0,14682.96,48301.004,30758.82,105008.08,26576.676,41256.14
808.0,2.9417686,18.5,31650.0,10769.034,53420.78,32658.918,38954.168,28501.943,36249.85
808.0,2.9417686,19.5,22025.0,5915.147,55710.82,23223.025,9004.896,38518.684,7356.9263
808.0,2.9417686,20.5,13518.0,10855.002,32332.828,41970.2,28074.873,25876.127,12978.099
808.0,2.9417686,21.5,8645.0,1266.3955,25582.389,37682.777,43878.72,17227.238,30170.393
810.0,2.9044342,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
810.0,2.9044342,1.5,71647.0,119239.17,721381.5,195750.16,98244.8,48909.89,48627.61
810.0,2.9044342,2.5,72701.0,131538.23,334660.44,112941.55,59257.895,22368.732,31256.828
810.0,2.9044342,3.5,81628.0,68874.35,63194.71,2300.2886,111126.54,6595.6743,31346.41
810.0,2.9044342,4.5,97316.0,2638.9514,79656.01,57049.156,41681.176,25586.547,28287.336
810.0,2.9044342,5.5,126246.0,13584.34,180293.95,82735.5,31120.629,29734.145,24440.525
810.0,2.9044342,6.5,133989.0,64259.758,188020.44,68011.94,72893.0,41779.062,56390.457
810.0,2.9044342,7.5,132498.0,58953.45,242645.36,63889.78,61565.812,6082.812,19506.932
810.0,2.9044342,8.5,138693.0,10193.25,211245.86,45171.664,46590.977,30383.389,52832.152
810.0,2.9044342,9.5,143605.0,2409.7795,86128.766,79875.6,33640.305,63047.457,51782.105
810.0,2.9044342,10.5,137955.0,8697.715,155418.02,79452.85,85768.29,56095.664,24541.95
810.0,2.9044342,11.5,127942.0,132262.11,218774.42,132546.9,51359.457,127059.516,20912.693
810.0,2.9044342,12.5,115145.0,20565.172,207704.36,106246.33,155598.69,108603.8,21517.57
810.0,2.9044342,13.5,98108.0,70860.12,165756.33,186235.83,198448.95,55740.65,28898.611
810.0,2.9044342,14.5,83453.0,1832.2098,125671.87,138279.92,178628.69,80554.75,69856.96
810.0,2.9044342,15.5,70050.0,16493.127,102025.62,95164.305,108419.76,31534.139,58417.53
810.0,2.9044342,16.5,57232.0,23685.666,36029.293,142640.03,136341.6,59939.055,93235.37
810.0,2.9044342,17.5,45035.0,4640.818,10608.956,68593.125,120636.31,27692.416,55536.34
810.0,2.9044342,18.5,32987.0,21470.385,32376.559,45372.25,50359.47,24232.877,24767.123
810.0,2.9044342,19.5,22031.0,21197.879,28599.28,20037.076,23592.113,20585.16,6092.947
810.0,2.9044342,20.5,14091.0,14499.718,22872.162,28355.98,27582.27,7488.0,25258.145
810.0,2.9044342,21.5,8842.0,14769.612,21803.857,36187.426,36120.016,19637.191,29314.473
812.0,2.8794591,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
812.0,2.8794591,1.5,72261.0,172168.28,669764.6,176237.5,173303.42,63537.727,49568.73
812.0,2.8794591,2.5,75079.0,124623.64,394314.1,137369.08,71642.24,100651.34,44861.625
812.0,2.8794591,3.5,80503.0,64756.36,127282.41,47604.105,9329.328,6042.965,31127.26
812.0,2.8794591,4.5,95805.0,50522.09,113088.805,68052.47,29905.463,63197.31,30277.691
812.0,2.8794591,5.5,123878.0,25015.299,170924.14,119629.74,36608.086,42654.523,49026.723
812.0,2.8794591,6.5,133927.0,82057.3,152561.02,68297.69,77150.54,31462.686,30065.15
812.0,2.8794591,7.5,133143.0,76334.98,195760.81,84570.22,4766.1807,12168.788,15456.447
812.0,2.8794591,8.5,138772.0,47145.133,191851.81,12332.076,9127.43,38686.75,69865.44
812.0,2.8794591,9.5,143833.0,9108.819,132648.61,56428.1,35499.64,10915.303,16293.309
812.0,2.8794591,10.5,140179.0,4956.983,174805.2,86738.15,96286.51,90163.14,39951.785
812.0,2.8794591,11.5,128610.0,79821.38,146466.62,105363.836,126384.984,186498.33,38039.957
812.0,2.8794591,12.5,115772.0,20203.447,108711.125,53726.06,163806.06,88957.92,82486.91
812.0,2.8794591,13.5,100372.0,86981.58,125362.17,141672.0,200005.44,18311.73,69684.96
812.0,2.8794591,14.5,81837.0,17190.137,134795.92,52476.934,215321.84,58573.46,67493.4
812.0,2.8794591,15.5,68048.0,50013.88,127189.945,106156.38,101173.48,52935.45,24541.78
812.0,2.8794591,16.5,55791.0,55710.1,67911.47,139694.61,91598.53,58909.44,48519.645
812.0,2.8794591,17.5,45295.0,3762.1167,52802.97,77337.87,120997.67,6447.5107,42471.844
812.0,2.8794591,18.5,34375.0,12421.201,52957.742,29988.412,38019.438,10685.669,47773.64
812.0,2.8794591,19.5,22421.0,22440.742,40410.95,11565.708,24365.52,13066.363,30482.328
812.0,2.8794591,20.5,13807.0,20714.752,28489.395,25567.057,38744.75,27650.375,28617.783
812.0,2.8794591,21.5,8844.0,23137.637,12314.593,43400.71,35510.598,24997.77,38153.617
814.0,2.8405018,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
814.0,2.8405018,1.5,73255.0,154906.72,671853.56,118292.45,131854.67,81209.26,41500.742
814.0,2.8405018,2.5,74685.0,33394.812,445419.97,136793.67,77690.2,80898.49,29193.992
814.0,2.8405018,3.5,80520.0,52728.156,173242.78,150130.86,46092.17,27335.318,40594.98
814.0,2.8405018,4.5,97567.0,41191.824,73749.47,75044.51,23124.229,18645.895,30768.434
814.0,2.8405018,5.5,122255.0,19062.852,176374.42,114173.74,35227.805,52193.023,33242.125
814.0,2.8405018,6.5,134372.0,5100.813,129924.34,112596.73,30805.482,21139.514,54168.39
814.0,2.8405018,7.5,132348.0,16605.42,157949.53,125108.875,58327.617,23753.121,30296.412
814.0,2.8405018,8.5,137096.0,116794.875,135380.27,95807.945,108989.836,75900.23,29293.518
814.0,2.8405018,9.5,141265.0,12293.811,91188.1,19439.193,43759.715,35120.95,4141.8696
814.0,2.8405018,10.5,140444.0,9150.904,99597.195,32617.166,63514.242,90097.61,28428.143
814.0,2.8405018,11.5,134762.0,97499.516,191497.58,80515.195,105155.516,90047.52,38313.547
814.0,2.8405018,12.5,119955.0,14852.956,117144.836,48014.91,100997.13,115870.53,38577.83
814.0,2.8405018,13.5,99194.0,39238.69,114497.945,82001.53,126040.44,30973.42,64425.152
814.0,2.8405018,14.5,79949.0,71784.77,197761.98,55913.42,157191.3,37398.47,31988.072
814.0,2.8405018,15.5,66340.0,69761.52,163276.72,55687.727,117534.484,70579.695,12118.087
814.0,2.8405018,16.5,55879.0,57307.92,152935.95,87467.53,28972.965,12649.601,50903.695
814.0,2.8405018,17.5,45427.0,33638.457,108094.02,51573.742,30764.209,25062.652,33868.703
814.0,2.8405018,18.5,35053.0,36137.41,87527.02,32535.486,41366.074,40104.363,28755.814
814.0,2.8405018,19.5,22780.0,26666.068,71810.12,38967.72,62372.19,34814.957,38284.574
814.0,2.8405018,20.5,13790.0,32319.283,44664.555,16343.992,44055.83,30159.752,34670.72
814.0,2.8405018,21.5,7561.0,12696.421,8956.501,10782.036,28158.168,18498.854,19619.34
816.0,2.8127778,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
816.0,2.8127778,1.5,72618.0,164508.03,679931.0,165403.08,130392.79,25832.152,19431.557
816.0,2.8127778,2.5,75126.0,104891.19,482532.44,87948.71,98148.23,40656.85,49062.43
816.0,2.8127778,3.5,79774.0,47565.426,193361.92,79442.77,33221.035,80807.31,16633.201
816.0,2.8127778,4.5,99383.0,190.96742,90903.78,63247.785,22269.727,46991.1,47809.367
816.0,2.8127778,5.5,122811.0,3223.5845,115030.89,148774.03,60134.895,60969.69,42344.5
816.0,2.8127778,6.5,132060.0,52598.566,189432.72,91623.71,43893.516,81684.7,18751.55
816.0,2.8127778,7.5,131875.0,25588.064,185310.16,74209.01,36442.28,25158.893,32267.53
816.0,2.8127778,8.5,136117.0,75639.07,155097.06,84801.81,65923.055,35722.676,56873.707
816.0,2.8127778,9.5,138427.0,29651.303,126343.055,70910.266,43906.74,37302.53,61183.75
816.0,2.8127778,10.5,140883.0,45032.516,102199.35,33469.324,19298.19,57873.18,42720.285
816.0,2.8127778,11.5,135971.0,81816.74,211280.8,54190.406,47948.023,50834.918,38122.59
816.0,2.8127778,12.5,122636.0,29032.584,194957.23,43994.51,87686.63,60944.254,103055.92
816.0,2.8127778,13.5,100977.0,6703.4653,112087.734,61434.227,109805.95,63248.895,26958.76
816.0,2.8127778,14.5,80842.0,31118.918,240517.3,117029.08,131035.31,72759.78,23428.229
816.0,2.8127778,15.5,66254.0,67116.63,177359.67,39408.17,70529.04,64068.594,49980.54
816.0,2.8127778,16.5,54659.0,39599.695,128052.234,51329.27,8838.802,31113.637,61530.78
816.0,2.8127778,17.5,46577.0,46115.863,117780.695,51431.383,48230.973,18203.938,46200.62
816.0,2.8127778,18.5,35427.0,36108.74,102253.18,47028.934,114744.13,57805.133,31237.592
816.0,2.8127778,19.5,23031.0,4265.6206,83637.695,45353.25,73482.09,75968.52,42188.535
816.0,2.8127778,20.5,13284.0,33100.086,69791.83,22899.307,60489.953,40413.707,40625.76
816.0,2.8127778,21.5,7258.0,11757.854,16077.811,7696.1597,28577.67,2618.2683,13565.067
818.0,2.7848172,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
818.0,2.7848172,1.5,72490.0,163814.86,692580.2,230379.75,84986.35,55304.844,13897.222
818.0,2.7848172,2.5,74584.0,46071.105,397332.94,112891.2,81079.37,46867.168,7390.402
818.0,2.7848172,3.5,79267.0,70251.414,201388.16,59798.086,56266.06,28310.455,70524.805
818.0,2.7848172,4.5,99600.0,61760.11,50912.934,101285.53,13143.443,35568.273,43733.473
818.0,2.7848172,5.5,124106.0,12521.835,185925.72,50585.887,42015.22,21938.486,15561.796
818.0,2.7848172,6.5,131200.0,84499.2,188555.42,45208.727,21420.71,89892.336,6948.305
818.0,2.7848172,7.5,131423.0,34225.66,173628.12,126777.84,68311.22,62635.688,46049.227
818.0,2.7848172,8.5,136136.0,34735.754,144026.17,69042.195,71160.71,11324.111,33437.445
818.0,2.7848172,9.5,136090.0,39899.844,127629.06,132479.33,40889.785,50158.926,38710.58
818.0,2.7848172,10.5,140347.0,2963.8882,127765.3,60474.633,34789.816,57033.586,11603.645
818.0,2.7848172,11.5,135203.0,99382.625,219128.62,106938.945,12526.859,44869.14,40995.78
818.0,2.7848172,12.5,122395.0,3398.513,179936.14,109382.375,51578.652,49596.26,51866.566
818.0,2.7848172,13.5,103840.0,48036.766,84358.29,117658.07,95701.2,55920.14,42801.027
818.0,2.7848172,14.5,82950.0,4134.927,241738.16,103606.055,112189.37,76453.86,63974.504
818.0,2.7848172,15.5,67628.0,47272.39,197344.19,30394.467,56429.117,56520.37,52702.61
818.0,2.7848172,16.5,54974.0,45850.574,88103.23,25701.986,50091.76,26820.002,42305.59
818.0,2.7848172,17.5,45645.0,60956.355,126208.72,67123.98,83192.31,26444.877,71443.0
818.0,2.7848172,18.5,34792.0,47411.97,99644.55,44593.56,135657.31,41780.406,43508.12
818.0,2.7848172,19.5,23717.0,11952.999,96597.016,34704.52,97760.16,76832.17,43876.27
818.0,2.7848172,20.5,13134.0,3458.5293,57221.586,31040.867,39762.223,69444.56,42527.406
818.0,2.7848172,21.5,6845.0,1429.9147,23442.912,29471.293,26935.686,11068.817,11268.61
820.0,2.7427266,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
820.0,2.7427266,1.5,72953.0,114481.58,651322.5,161233.39,101926.43,84154.484,40382.973
820.0,2.7427266,2.5,73649.0,15144.951,297185.5,141241.9,86894.805,49041.703,47119.867
820.0,2.7427266,3.5,79441.0,7346.8364,154727.0,36751.383,65807.79,37180.3,64140.37
820.0,2.7427266,4.5,97762.0,2399.0903,38947.008,105671.8,49591.61,37101.836,11572.671
820.0,2.7427266,5.5,124249.0,17834.793,193877.19,78683.5,14718.666,24406.262,26686.549
820.0,2.7427266,6.5,132052.0,76500.68,242841.58,54295.33,44710.105,54179.227,70347.41
820.0,2.7427266,7.5,132122.0,52234.99,227704.55,58069.676,53582.69,31456.545,11454.1045
820.0,2.7427266,8.5,136460.0,51604.383,160486.92,92122.7,58289.074,21137.008,13496.688
820.0,2.7427266,9.5,137050.0,43913.66,112745.63,105236.11,67960.84,9941.745,48356.652
820.0,2.7427266,10.5,137521.0,49752.906,102356.59,58217.04,31996.082,47815.855,48819.97
820.0,2.7427266,11.5,132914.0,73523.15,97388.35,131488.23,34314.406,49371.105,18723.555
820.0,2.7427266,12.5,121083.0,26722.299,105318.23,80820.64,66827.336,28372.756,31399.994
820.0,2.7427266,13.5,104248.0,54908.555,153842.62,84401.53,125285.32,82256.77,13661.8125
820.0,2.7427266,14.5,84304.0,23803.04,209031.5,89822.195,49466.043,82986.08,55923.957
820.0,2.7427266,15.5,68027.0,7859.7344,175791.5,55255.953,70816.555,51856.19,36354.332
820.0,2.7427266,16.5,55241.0,32636.658,125496.34,22994.867,81675.35,28552.006,16683.086
820.0,2.7427266,17.5,43412.0,37754.098,128735.64,57997.367,87351.984,42342.76,39775.664
820.0,2.7427266,18.5,34498.0,62510.465,92654.664,29086.084,129173.984,15877.5625,43248.457
820.0,2.7427266,19.5,23887.0,34742.184,70664.88,29786.594,79709.24,46845.6,44692.65
820.0,2.7427266,20.5,14242.0,21157.94,27746.627,64727.074,31910.477,47316.438,32642.014
820.0,2.7427266,21.5,8158.0,20918.746,6204.381,62531.855,9680.977,42120.703,7290.785
822.0,2.7117133,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822.0,2.7117133,1.5,74065.0,157344.83,559162.2,88625.19,183642.53,71942.83,99044.62
822.0,2.7117133,2.5,75396.0,51936.902,292642.22,169017.75,90674.05,29714.484,32277.785
822.0,2.7117133,3.5,81445.0,10823.179,127161.81,103152.92,31243.703,10095.593,28421.412
822.0,2.7117133,4.5,98728.0,12561.229,49268.098,121579.34,17694.646,22808.992,9243.807
822.0,2.7117133,5.5,124005.0,10540.442,230328.47,69024.87,59536.1,55401.406,66104.47
822.0,2.7117133,6.5,129552.0,4979.434,285477.6,123414.93,97673.9,55281.137,21421.498
822.0,2.7117133,7.5,131468.0,58539.3,200342.16,50832.645,65969.5,32994.773,53418.9
822.0,2.7117133,8.5,137543.0,82629.76,187319.56,65440.98,45145.664,40187.19,53125.727
822.0,2.7117133,9.5,137819.0,25182.982,15028.192,81006.4,44164.344,37064.89,44428.348
822.0,2.7117133,10.5,136216.0,103164.93,137141.53,89506.55,70172.11,91130.62,69618.33
822.0,2.7117133,11.5,129554.0,135683.17,33771.027,73234.04,123957.836,35082.348,79866.586
822.0,2.7117133,12.5,119375.0,34266.5,136010.45,48036.777,72730.93,32456.854,13554.81
822.0,2.7117133,13.5,101727.0,9316.862,111926.63,68974.59,80986.555,19646.654,51397.684
822.0,2.7117133,14.5,85256.0,18354.72,147983.45,44938.27,58804.426,41732.113,66366.11
822.0,2.7117133,15.5,67939.0,16635.07,142556.48,26165.861,140457.61,55550.05,27389.129
822.0,2.7117133,16.5,55073.0,4711.4263,98497.45,17075.248,125044.24,26663.354,14663.416
822.0,2.7117133,17.5,42622.0,22487.105,94203.055,14289.452,54439.527,62463.93,10733.772
822.0,2.7117133,18.5,33397.0,45869.934,80673.12,3121.6208,100320.9,39354.773,18732.326
822.0,2.7117133,19.5,24300.0,36701.492,52955.93,45133.53,78368.88,16993.078,46887.918
822.0,2.7117133,20.5,14494.0,43286.996,21566.955,89433.84,40235.12,35116.996,43875.434
822.0,2.7117133,21.5,8847.0,35040.742,7212.0913,78155.71,25890.19,50849.27,30975.094
824.0,2.6805358,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824.0,2.6805358,1.5,72935.0,136338.48,589648.8,225597.27,75202.74,93943.59,70523.305
824.0,2.6805358,2.5,74156.0,64392.64,215057.95,79185.88,59158.188,55065.094,56130.906
824.0,2.6805358,3.5,81593.0,63608.535,131939.55,17320.303,53502.574,16438.582,18920.043
824.0,2.6805358,4.5,98989.0,72629.02,28768.8,147331.45,81837.8,44832.215,56807.777
824.0,2.6805358,5.5,128003.0,4645.5073,205279.16,125332.11,20398.273,7598.8315,17867.695
824.0,2.6805358,6.5,131197.0,14556.236,272357.25,26365.8,32191.213,32798.395,54666.19
824.0,2.6805358,7.5,132692.0,23046.512,204640.86,74760.83,74697.78,5824.957,31225.412
824.0,2.6805358,8.5,138127.0,98340.22,172802.1,89730.57,26011.523,58967.77,44888.33
824.0,2.6805358,9.5,139362.0,66188.86,89342.125,98865.375,30072.154,46012.508,45750.3
824.0,2.6805358,10.5,135729.0,21294.012,111886.93,127089.195,53949.59,59388.156,34631.195
824.0,2.6805358,11.5,127244.0,71936.64,43669.734,195621.22,94178.91,29176.678,62627.48
824.0,2.6805358,12.5,113909.0,2007.9297,46014.664,19013.566,113467.92,79824.58,37154.957
824.0,2.6805358,13.5,99730.0,66744.086,82930.305,45621.027,84637.93,80295.77,34247.68
824.0,2.6805358,14.5,84519.0,41038.85,154818.69,120728.42,122473.836,27135.646,30731.314
824.0,2.6805358,15.5,69937.0,13795.057,129454.48,83975.93,167147.12,101830.94,45868.227
824.0,2.6805358,16.5,54368.0,33605.05,123182.52,27128.42,135922.36,94816.914,33793.773
824.0,2.6805358,17.5,42418.0,26081.559,69280.914,8237.974,51460.53,61324.277,63722.23
824.0,2.6805358,18.5,32452.0,27024.936,44941.83,10625.737,88141.516,16328.651,26573.809
824.0,2.6805358,19.5,22756.0,43483.5,35490.582,39247.098,89210.414,28127.447,59524.418
824.0,2.6805358,20.5,14795.0,43376.188,25964.004,57507.383,45962.07,7131.1235,54862.406
824.0,2.6805358,21.5,9080.0,40356.16,12232.353,94063.95,31570.418,36296.992,56186.445
826.0,2.6491942,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
826.0,2.6491942,1.5,73522.0,161403.38,609005.7,253111.67,133203.5,123694.95,32923.63
826.0,2.6491942,2.5,75494.0,84534.48,233199.4,98085.35,114696.266,106943.35,72605.695
826.0,2.6491942,3.5,81353.0,24673.988,32070.3,41317.617,53880.35,14997.744,27124.24
826.0,2.6491942,4.5,94436.0,5269.7046,103469.17,88124.43,17753.865,16398.254,25077.549
