snapshot_t,lookbacktime,Rcenters,Nparticles,amp0,amp1,amp2,amp3,amp4,amp5
798.0,3.0997872,6.5,130896.0,3622.1553,9391.049,948.754,1388.2659,765.12494,84.69139
798.0,3.0997872,7.5,130467.0,2243.9944,10573.324,2064.918,1445.8081,1026.7699,1143.942
798.0,3.0997872,8.5,139162.0,87.92372,10673.748,2873.3535,1499.5312,1213.4796,542.46204
798.0,3.0997872,9.5,142642.0,1330.4313,10972.11,6863.584,5072.951,1532.1661,1437.525
798.0,3.0997872,10.5,141236.0,1208.2566,4092.4878,4896.953,2984.1746,3199.5479,3038.372
798.0,3.0997872,11.5,129855.0,7412.147,10174.924,6451.485,6827.3784,4239.1987,1745.3711
798.0,3.0997872,12.5,113509.0,3226.664,11795.996,12738.634,5574.359,3198.6433,6944.9414
798.0,3.0997872,13.5,96471.0,51.63681,1321.0396,13188.8,3417.535,7525.5474,2746.7996
798.0,3.0997872,14.5,79964.0,1861.7836,7181.41,12660.725,5250.8545,10963.549,3039.6956
798.0,3.0997872,15.5,67037.0,5372.2085,11515.373,6280.646,7603.7876,4628.4106,2017.8315
798.0,3.0997872,16.5,55376.0,6417.686,13242.982,3897.0305,4765.556,2397.6985,2665.796
798.0,3.0997872,17.5,43201.0,5026.0327,12546.044,8086.2188,3006.145,2090.5137,2460.1494
798.0,3.0997872,18.5,32466.0,4827.13,12741.69,5332.703,5162.2993,2054.972,1314.5885
798.0,3.0997872,19.5,22057.0,1668.2682,7487.4478,6783.132,5044.141,3129.522,2589.144
798.0,3.0997872,20.5,13018.0,290.21722,6059.6074,4882.2505,3603.8467,1518.5579,2733.862
798.0,3.0997872,21.5,8082.0,1156.105,4808.2812,5940.2495,2096.313,1199.668,3103.983
802.0,3.0325363,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
802.0,3.0325363,1.5,72577.0,858.355,1460.0837,1425.5542,643.6734,306.58923,774.5641
802.0,3.0325363,2.5,75161.0,1311.3091,1533.126,912.8021,466.3624,127.202446,272.00034
802.0,3.0325363,3.5,78723.0,1579.9229,1898.0767,714.2357,294.9428,518.17084,206.59492
802.0,3.0325363,4.5,99786.0,1676.252,5816.8574,1729.566,500.80322,470.3581,571.3228
802.0,3.0325363,5.5,122657.0,560.5457,6983.8896,956.31134,1194.3014,183.47855,241.85947
802.0,3.0325363,6.5,132622.0,1191.4835,8443.978,1906.1486,714.6412,345.22165,1464.8147
802.0,3.0325363,7.5,130219.0,636.9799,10705.43,1428.5035,1392.7507,428.81802,664.6386
802.0,3.0325363,8.5,136223.0,331.83832,11281.18,527.67847,1840.411,1050.894,785.58246
802.0,3.0325363,9.5,137015.0,2248.9937,8824.745,5010.2393,2622.8418,1653.1775,1664.0383
802.0,3.0325363,10.5,136198.0,819.88153,9756.496,2200.372,2132.788,5762.506,2177.988
802.0,3.0325363,11.5,133319.0,2422.8445,8313.316,2189.6824,2119.383,4492.269,3136.359
802.0,3.0325363,12.5,119392.0,4431.7046,10472.764,6172.989,5222.438,8189.614,4475.6216
802.0,3.0325363,13.5,99455.0,926.69135,3991.3618,12061.135,3567.4058,1243.4341,2809.913
802.0,3.0325363,14.5,85135.0,3927.9182,2789.2146,13819.164,4308.284,2092.8896,1084.9773
802.0,3.0325363,15.5,68850.0,2718.592,7008.9526,11196.829,7737.388,5166.4863,2211.5442
802.0,3.0325363,16.5,55154.0,1538.3727,5781.9233,9076.722,2812.95,6199.384,3203.588
802.0,3.0325363,17.5,42542.0,5191.3477,5022.67,6173.7817,6911.2524,3189.7476,2289.341
802.0,3.0325363,18.5,31875.0,3005.0776,3903.2078,5501.7466,6504.564,4024.3945,3908.2861
802.0,3.0325363,19.5,21747.0,1500.059,5221.946,5983.1226,2384.0518,3707.5757,2393.1948
802.0,3.0325363,20.5,13525.0,1136.364,6281.767,5792.123,1781.2739,4556.361,4148.604
802.0,3.0325363,21.5,8144.0,1417.8792,4433.89,5978.3496,1026.4293,2085.7358,3066.4512
805.0,2.987318,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
805.0,2.987318,1.5,73374.0,2116.96,1419.9426,690.93335,1166.5177,283.91263,541.6804
805.0,2.987318,2.5,75318.0,1511.7838,1313.1648,292.59003,1066.3375,238.64694,835.588
805.0,2.987318,3.5,79449.0,1586.2623,2252.4253,724.6056,358.3265,1128.9238,383.5821
805.0,2.987318,4.5,99273.0,1518.9293,3681.3767,1176.7428,1338.318,404.0806,573.4219
805.0,2.987318,5.5,127471.0,434.86157,7129.6436,537.53955,1369.2264,839.42664,493.64075
805.0,2.987318,6.5,130172.0,966.6423,7726.4136,553.4946,1335.7651,539.924,1005.59546
805.0,2.987318,7.5,131722.0,2184.326,10012.367,1977.5592,1313.8561,786.52014,1872.1967
805.0,2.987318,8.5,136014.0,2160.4392,6380.5586,2799.9834,2450.953,1911.084,415.5669
805.0,2.987318,9.5,135475.0,960.31476,8027.975,3231.1562,2031.8862,1171.6346,283.5535
805.0,2.987318,10.5,137396.0,1797.1218,5431.8066,1548.6184,4694.3657,1269.049,540.2305
805.0,2.987318,11.5,129810.0,1154.0906,6553.692,6882.2344,7591.418,2166.8147,4592.55
805.0,2.987318,12.5,118093.0,1463.1531,6453.86,1364.9004,4572.283,2988.922,4204.126
805.0,2.987318,13.5,99805.0,3161.8794,4695.066,11417.123,2160.9463,4779.6914,3965.4077
805.0,2.987318,14.5,83242.0,2858.901,5515.7754,11383.848,7044.9766,5148.526,5218.8594
805.0,2.987318,15.5,71505.0,42.249466,5702.0547,15537.432,9666.618,7345.9077,3629.8599
805.0,2.987318,16.5,57603.0,618.34937,121.58474,10201.126,6839.1387,6158.7944,1919.1421
805.0,2.987318,17.5,42988.0,3319.0134,1458.5631,4455.915,8605.703,5046.728,4867.657
805.0,2.987318,18.5,31411.0,1248.0186,3452.5696,3707.3174,7149.2573,7228.7925,6366.215
805.0,2.987318,19.5,21638.0,565.83813,4111.4644,4181.6675,5641.6235,3696.1987,3941.8037
805.0,2.987318,20.5,13624.0,346.06738,3872.2485,4590.973,1653.0688,1450.9037,1600.1267
805.0,2.987318,21.5,8529.0,1666.5029,4571.2363,4667.7354,2506.364,1224.6902,2445.9717
806.0,2.9645684,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
806.0,2.9645684,1.5,73933.0,1310.4202,1242.7046,557.2741,509.44885,286.13892,569.25824
806.0,2.9645684,2.5,75590.0,1485.439,625.85,544.54,1606.887,409.5103,216.18657
806.0,2.9645684,3.5,80038.0,1458.0468,2980.9812,634.3216,857.7993,526.8952,138.14603
806.0,2.9645684,4.5,98352.0,1180.9474,3900.4763,1205.8728,1556.5414,617.0981,475.04187
806.0,2.9645684,5.5,125200.0,388.31668,5867.392,649.71466,1195.5143,1104.9908,484.34937
806.0,2.9645684,6.5,132527.0,40.478798,7105.2617,1535.5992,1258.5039,176.94061,710.0204
806.0,2.9645684,7.5,132190.0,175.17366,9816.177,1998.4213,1625.5187,1052.7855,1160.0552
806.0,2.9645684,8.5,137543.0,2590.4463,7995.4,2852.7664,1324.6808,1481.3912,1409.8248
806.0,2.9645684,9.5,137501.0,141.853,8023.079,2351.6577,1098.6031,1614.8531,2102.0713
806.0,2.9645684,10.5,136232.0,722.99115,7031.519,4618.8433,5064.3066,2078.8015,3441.153
806.0,2.9645684,11.5,128453.0,1714.6656,5668.716,3864.5469,5845.1943,2015.5167,2765.4768
806.0,2.9645684,12.5,118473.0,4174.4487,4241.6606,2775.3809,2388.4297,2092.7158,1450.7982
806.0,2.9645684,13.5,98529.0,377.5358,1487.666,7305.785,4523.1665,4215.521,3177.9001
806.0,2.9645684,14.5,84431.0,498.22845,10745.232,9236.387,7301.0454,7835.2617,4200.9414
806.0,2.9645684,15.5,71585.0,1686.6166,10557.109,13021.725,8614.764,6300.1523,2835.8276
806.0,2.9645684,16.5,57559.0,1319.1335,4411.2886,11667.003,8903.32,3982.385,4735.9937
806.0,2.9645684,17.5,43751.0,2593.394,2295.2256,2448.2,7991.948,5032.321,6409.904
806.0,2.9645684,18.5,31670.0,598.8897,4302.592,2684.2896,7708.2695,7645.423,2581.4343
806.0,2.9645684,19.5,21486.0,434.69955,4193.3716,3463.2227,5319.1904,3453.0752,2200.6013
806.0,2.9645684,20.5,13835.0,292.2903,2581.982,4302.4487,1266.3807,878.8669,844.6296
806.0,2.9645684,21.5,8435.0,984.9386,4234.579,3052.8074,2168.789,1349.5997,867.06635
808.0,2.9417686,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
808.0,2.9417686,1.5,73319.0,930.92285,1732.8854,1383.3147,1030.3727,635.8218,1059.9873
808.0,2.9417686,2.5,75563.0,595.39465,923.66266,1069.7144,408.40167,540.8488,361.69012
808.0,2.9417686,3.5,81376.0,991.6791,2462.2559,208.07802,236.53815,968.2953,504.1522
808.0,2.9417686,4.5,97866.0,316.73654,4411.4624,377.44995,177.40608,421.5051,633.4609
808.0,2.9417686,5.5,124081.0,55.409546,5788.659,1318.4058,499.42593,1645.5244,681.3346
808.0,2.9417686,6.5,131476.0,1044.1865,6338.8335,1880.8367,1464.2682,2134.9536,430.7065
808.0,2.9417686,7.5,132937.0,1092.4832,8093.338,979.6177,1239.1064,1413.044,276.25488
808.0,2.9417686,8.5,139494.0,1179.3894,6797.637,2737.6938,1013.44635,1057.536,1174.3281
808.0,2.9417686,9.5,139726.0,63.060196,9936.963,2724.793,2463.1,1007.9055,2443.5264
808.0,2.9417686,10.5,136266.0,527.16187,8347.132,4971.078,2736.0815,1988.8342,1245.9282
808.0,2.9417686,11.5,127854.0,1604.9628,8338.657,4555.353,5861.626,3082.5325,2637.1077
808.0,2.9417686,12.5,116376.0,3183.002,3858.4976,3953.6702,4530.871,1411.3861,1699.661
808.0,2.9417686,13.5,98885.0,2696.6394,4203.6655,6477.0664,6384.084,4318.5693,3426.7405
808.0,2.9417686,14.5,83830.0,210.60759,11741.264,4742.568,9617.954,5965.5264,1938.322
808.0,2.9417686,15.5,71567.0,2149.9658,13272.641,9797.235,6344.9575,6799.3354,843.32184
808.0,2.9417686,16.5,58569.0,2436.9355,7469.289,9127.969,6871.775,3073.3167,4165.564
808.0,2.9417686,17.5,43951.0,928.90704,4529.073,4375.1567,6490.276,3909.6091,5487.319
808.0,2.9417686,18.5,31650.0,208.78447,3649.0535,3064.2954,6275.8345,5078.174,819.26074
808.0,2.9417686,19.5,22025.0,31.589817,4061.445,2278.4114,4509.007,5397.455,683.72546
808.0,2.9417686,20.5,13518.0,603.14307,426.11887,4125.0986,925.5013,701.8581,920.61426
808.0,2.9417686,21.5,8645.0,961.2373,4572.1006,3059.2222,3165.6396,1837.4478,906.85175
810.0,2.9044342,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
810.0,2.9044342,1.5,71647.0,486.03925,1375.0157,1087.8784,1362.2836,1111.0927,901.43866
810.0,2.9044342,2.5,72701.0,62.08022,2485.88,232.68166,1218.1694,827.20264,431.3629
810.0,2.9044342,3.5,81628.0,88.94122,2634.1807,585.86536,354.66998,1013.09064,468.6323
810.0,2.9044342,4.5,97316.0,277.31686,4879.126,941.23694,1332.5863,214.91008,565.9904
810.0,2.9044342,5.5,126246.0,451.17615,7061.036,1297.2402,822.4918,1948.8839,966.19574
810.0,2.9044342,6.5,133989.0,499.71722,6145.139,1824.4135,1141.696,1706.2664,1259.8829
810.0,2.9044342,7.5,132498.0,2143.3757,8299.719,2149.7085,1139.9612,329.21826,904.62354
810.0,2.9044342,8.5,138693.0,1020.08746,7429.127,2370.7283,870.58295,3161.0967,2848.9624
810.0,2.9044342,9.5,143605.0,558.446,6963.668,5312.445,1380.7736,1123.7042,1202.7402
810.0,2.9044342,10.5,137955.0,2082.2065,6961.49,3251.2383,2142.4617,2927.6948,1458.2566
810.0,2.9044342,11.5,127942.0,2458.6213,9597.986,2766.6455,3932.4211,5280.002,1284.9447
810.0,2.9044342,12.5,115145.0,4972.365,11927.815,3635.5935,8631.762,682.9229,2465.095
810.0,2.9044342,13.5,98108.0,908.53876,7504.5903,5268.6714,9860.741,2343.0803,2748.5422
810.0,2.9044342,14.5,83453.0,381.15286,10512.171,2405.5608,7646.638,1608.6002,540.32855
810.0,2.9044342,15.5,70050.0,1021.81647,14506.828,4300.19,3077.258,1536.2114,934.5531
810.0,2.9044342,16.5,57232.0,1300.4431,8853.342,6182.6636,1022.87775,5155.975,1000.4039
810.0,2.9044342,17.5,45035.0,610.5898,4284.903,3011.6013,2185.9397,7524.3584,3283.2454
810.0,2.9044342,18.5,32987.0,1101.1785,3319.0264,2660.2285,447.33395,2823.1604,1533.1117
810.0,2.9044342,19.5,22031.0,170.33455,6441.5947,4031.273,972.4205,2061.0405,2484.5415
810.0,2.9044342,20.5,14091.0,242.72177,2257.3823,4828.867,1606.3207,1406.3811,2632.4604
810.0,2.9044342,21.5,8842.0,1125.4089,2756.8328,2743.0496,3025.5166,2425.8215,1239.9932
812.0,2.8794591,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
812.0,2.8794591,1.5,72261.0,500.66635,1309.8727,1119.5941,1196.3809,415.99335,240.48366
812.0,2.8794591,2.5,75079.0,525.6306,1933.5255,1258.2551,511.9526,787.0138,922.9845
812.0,2.8794591,3.5,80503.0,326.20575,3782.728,559.43744,1170.0154,672.19336,316.9783
812.0,2.8794591,4.5,95805.0,56.459114,4729.3257,1641.4219,762.176,361.6408,702.74475
812.0,2.8794591,5.5,123878.0,527.92725,7202.244,1347.6604,1224.875,1406.4601,1263.5021
812.0,2.8794591,6.5,133927.0,605.3568,6347.677,1714.825,1159.6643,876.7047,586.24963
812.0,2.8794591,7.5,133143.0,1337.2173,7900.5996,1343.0787,702.4201,285.3677,578.16425
812.0,2.8794591,8.5,138772.0,1579.7413,9354.678,1439.4055,959.4803,998.8826,1763.4928
812.0,2.8794591,9.5,143833.0,2643.1157,5335.0176,2806.9246,2382.27,1567.8593,1638.7264
812.0,2.8794591,10.5,140179.0,2026.4879,5394.373,5036.2153,2386.8003,4766.372,2540.048
812.0,2.8794591,11.5,128610.0,3101.4922,9960.28,1177.8523,3916.6824,3923.6724,3141.4836
812.0,2.8794591,12.5,115772.0,6697.6353,12775.348,2755.2058,4704.0894,4073.0398,698.979
812.0,2.8794591,13.5,100372.0,3916.5442,6199.318,2725.8628,8282.335,3763.8457,322.70303
812.0,2.8794591,14.5,81837.0,2294.355,9143.754,3996.0747,8246.915,5208.166,371.05103
812.0,2.8794591,15.5,68048.0,1243.4973,11627.501,2338.6284,3446.6946,2414.7046,4272.072
812.0,2.8794591,16.5,55791.0,1352.5382,8643.795,3625.0168,693.6427,4278.1797,1335.4308
812.0,2.8794591,17.5,45295.0,204.7452,4846.1064,3927.574,4472.609,7816.959,2976.577
812.0,2.8794591,18.5,34375.0,1125.7833,3331.0996,4958.9204,5548.5234,4316.3228,944.07416
812.0,2.8794591,19.5,22421.0,602.83704,5877.554,4649.8784,283.7963,2354.9592,1441.5256
812.0,2.8794591,20.5,13807.0,722.4314,4135.912,4096.088,2928.7183,3150.9958,3321.1787
812.0,2.8794591,21.5,8844.0,1007.5497,2075.1682,1726.0712,3015.0667,3054.7725,1436.7067
814.0,2.8405018,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
814.0,2.8405018,1.5,73255.0,375.22223,1455.5017,1141.6537,1011.0213,820.49316,387.918
814.0,2.8405018,2.5,74685.0,335.4037,1529.5364,1796.2848,494.92233,129.61284,660.02954
814.0,2.8405018,3.5,80520.0,1226.0223,3026.6396,1210.7317,570.91797,703.41547,792.0304
814.0,2.8405018,4.5,97567.0,1832.5146,3498.4727,1789.7767,676.40607,820.3584,520.48566
814.0,2.8405018,5.5,122255.0,1568.0417,6111.982,3328.2932,245.71007,221.30072,135.87337
814.0,2.8405018,6.5,134372.0,520.1285,7067.7915,2009.6241,719.2997,1467.0135,446.77792
814.0,2.8405018,7.5,132348.0,2322.0354,9322.353,2717.959,329.48114,608.1857,733.3947
814.0,2.8405018,8.5,137096.0,1728.736,9874.866,1849.637,1231.4933,606.4679,305.97073
814.0,2.8405018,9.5,141265.0,3545.2092,8363.974,3575.9844,1298.4823,1485.4497,1842.4911
814.0,2.8405018,10.5,140444.0,719.31573,3363.9995,3377.4856,1274.1077,2872.54,1896.9918
814.0,2.8405018,11.5,134762.0,2708.575,9693.979,3753.6985,4534.492,2998.76,2990.35
814.0,2.8405018,12.5,119955.0,5676.1562,12007.15,6838.835,1646.8105,4527.585,4283.606
814.0,2.8405018,13.5,99194.0,6467.0483,1734.9406,388.62918,7604.5444,786.1669,2778.409
814.0,2.8405018,14.5,79949.0,2326.7322,5738.3794,3008.969,8407.117,7359.1597,3143.1746
814.0,2.8405018,15.5,66340.0,3835.3696,10952.464,1310.6272,4666.226,1218.8375,2781.609
814.0,2.8405018,16.5,55879.0,1518.7898,10613.744,3321.1042,2227.8262,1677.6677,2361.6216
814.0,2.8405018,17.5,45427.0,174.5536,2898.9714,5158.6636,6481.99,8040.156,1230.3546
814.0,2.8405018,18.5,35053.0,495.33218,4539.746,5432.7793,9036.7,4741.595,2651.6326
814.0,2.8405018,19.5,22780.0,264.845,5206.9204,5125.146,4917.0366,4905.1387,1814.8762
814.0,2.8405018,20.5,13790.0,1.0536678,3667.3115,3274.5576,431.80347,4106.165,3374.8835
814.0,2.8405018,21.5,7561.0,726.89655,2747.407,800.5885,1395.5819,1880.5593,1432.5688
816.0,2.8127778,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
816.0,2.8127778,1.5,72618.0,998.5611,1770.6458,815.3432,748.9501,961.526,921.4261
816.0,2.8127778,2.5,75126.0,1286.1045,1052.2823,446.816,377.59027,306.7068,1060.8281
816.0,2.8127778,3.5,79774.0,90.89213,2447.2988,1791.5372,774.2069,395.37506,586.08167
816.0,2.8127778,4.5,99383.0,758.6951,3957.5503,1094.3285,375.3748,466.16672,325.283
816.0,2.8127778,5.5,122811.0,1489.1522,5821.979,2350.6738,203.20383,1564.0895,1534.4281
816.0,2.8127778,6.5,132060.0,1133.557,6410.732,1286.3251,300.44058,328.18353,1051.7898
816.0,2.8127778,7.5,131875.0,949.18713,8712.752,2141.5698,2109.8674,465.70273,1393.5017
816.0,2.8127778,8.5,136117.0,361.98724,9470.886,4498.7866,1580.8674,1219.5564,1738.2035
816.0,2.8127778,9.5,138427.0,3299.5325,5872.1123,3294.8406,1381.3527,1484.6504,2015.1567
816.0,2.8127778,10.5,140883.0,1865.1602,4926.0107,4819.1816,4300.3496,722.6752,344.17908
816.0,2.8127778,11.5,135971.0,6548.0337,10534.011,2545.0962,4465.3745,3060.945,1702.5255
816.0,2.8127778,12.5,122636.0,5189.784,12332.632,6209.7744,4386.0176,1221.1322,2339.7249
816.0,2.8127778,13.5,100977.0,4466.8535,3227.8984,2230.335,6382.659,1994.9269,2756.6592
816.0,2.8127778,14.5,80842.0,486.77072,8018.195,5792.351,8087.891,6502.211,2334.7676
816.0,2.8127778,15.5,66254.0,1795.9724,13451.322,1460.2599,2404.819,1707.5184,3347.421
816.0,2.8127778,16.5,54659.0,476.59738,11567.858,5136.003,2359.4492,6927.4604,4376.6504
816.0,2.8127778,17.5,46577.0,1282.6613,2775.7788,5799.6113,5760.3604,4545.3657,2971.4814
816.0,2.8127778,18.5,35427.0,31.296719,5505.984,5423.5073,8648.105,3269.3118,2336.8074
816.0,2.8127778,19.5,23031.0,38.76412,6217.5225,2853.6152,5897.9717,4458.8613,3218.2312
816.0,2.8127778,20.5,13284.0,380.09485,3507.603,1675.2588,2302.3855,3478.6553,3547.8557
816.0,2.8127778,21.5,7258.0,565.3792,2582.0007,1601.7766,1204.3806,440.3263,1242.2609
818.0,2.7848172,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
818.0,2.7848172,1.5,72490.0,292.01727,2400.102,1513.191,49.290848,981.7606,532.9448
818.0,2.7848172,2.5,74584.0,588.3102,760.5323,1461.6843,108.84864,238.62978,369.67087
818.0,2.7848172,3.5,79267.0,1066.7379,1301.6482,558.03375,299.87137,1082.6876,532.665
818.0,2.7848172,4.5,99600.0,1056.5555,3729.3726,942.8333,846.9128,614.6647,574.1361
818.0,2.7848172,5.5,124106.0,917.0348,6475.687,1560.4609,634.0746,985.2779,1076.1332
818.0,2.7848172,6.5,131200.0,1069.2703,8134.498,89.84942,117.36188,196.61922,611.3294
818.0,2.7848172,7.5,131423.0,1678.8085,10323.2295,2698.3645,674.9513,399.64435,1842.9197
818.0,2.7848172,8.5,136136.0,25.61038,9492.481,3327.5212,1645.761,1057.2574,285.01932
818.0,2.7848172,9.5,136090.0,1817.7848,5940.7095,2407.236,1568.1875,1353.5139,200.90697
818.0,2.7848172,10.5,140347.0,1040.3699,7077.8984,1734.1262,4240.224,3123.446,324.10013
818.0,2.7848172,11.5,135203.0,4450.7734,6251.465,910.9061,3118.316,1571.649,1446.6453
818.0,2.7848172,12.5,122395.0,5318.224,10189.783,3913.8909,6629.9497,2603.4502,1097.924
818.0,2.7848172,13.5,103840.0,3809.249,741.7785,4872.1655,5118.475,631.9925,4805.0806
818.0,2.7848172,14.5,82950.0,699.0837,12234.217,5771.1313,5283.9434,1763.1522,809.4863
818.0,2.7848172,15.5,67628.0,727.657,14197.548,3182.768,2642.8254,1831.0226,4367.901
818.0,2.7848172,16.5,54974.0,378.9776,11097.294,8143.579,4890.645,6396.2026,2024.0297
818.0,2.7848172,17.5,45645.0,903.399,5877.371,6235.6797,4911.6787,4924.205,4609.0537
818.0,2.7848172,18.5,34792.0,153.60217,6794.382,4422.946,5946.677,1444.8884,4239.387
818.0,2.7848172,19.5,23717.0,867.16223,6794.811,3338.1953,4133.268,1902.4264,3242.3818
818.0,2.7848172,20.5,13134.0,20.978537,5238.942,1818.7627,2777.4333,4597.9785,2986.854
818.0,2.7848172,21.5,6845.0,980.1803,3258.1523,1417.1885,1163.8007,910.70306,1241.3856
820.0,2.7427266,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
820.0,2.7427266,1.5,72953.0,12.653867,1916.8344,828.6134,403.01263,562.51825,721.77313
820.0,2.7427266,2.5,73649.0,338.02826,1362.4479,1001.01025,877.57556,1127.41,702.7878
820.0,2.7427266,3.5,79441.0,761.7473,447.928,492.24072,1089.7764,148.76675,475.26697
820.0,2.7427266,4.5,97762.0,1076.7365,4058.062,865.1984,1188.6631,554.75934,586.41583
820.0,2.7427266,5.5,124249.0,690.36597,6215.551,2501.6997,992.27094,728.7491,638.4258
820.0,2.7427266,6.5,132052.0,698.50586,9425.592,2124.8347,1048.6576,411.4984,644.1842
820.0,2.7427266,7.5,132122.0,2177.9358,8586.621,1430.0499,1299.1444,953.70154,1145.4803
820.0,2.7427266,8.5,136460.0,2696.8489,8705.725,1780.5237,2236.7412,1749.8257,1915.1687
820.0,2.7427266,9.5,137050.0,1641.7369,7992.3164,3171.2058,151.94002,749.72437,552.0042
820.0,2.7427266,10.5,137521.0,1730.7523,11993.491,1880.0546,4468.0957,1971.6182,2412.7551
820.0,2.7427266,11.5,132914.0,3541.3823,8273.234,1667.4479,5985.133,3256.497,1094.3306
820.0,2.7427266,12.5,121083.0,5963.544,4165.207,2518.9182,4401.4087,4011.7551,2769.388
820.0,2.7427266,13.5,104248.0,2349.661,787.138,4592.387,5998.2354,1769.7661,1200.254
820.0,2.7427266,14.5,84304.0,3124.7446,8862.978,7594.9062,3464.8555,4331.191,1785.5891
820.0,2.7427266,15.5,68027.0,899.2568,9538.933,5721.6523,8725.731,3990.2483,2185.1875
820.0,2.7427266,16.5,55241.0,1245.003,10664.742,6885.6846,6773.1196,533.931,707.5447
820.0,2.7427266,17.5,43412.0,110.458855,11912.137,6438.134,2629.9397,2708.0107,2557.7358
820.0,2.7427266,18.5,34498.0,1288.752,8726.077,5673.679,2938.2627,3523.7966,5775.9873
820.0,2.7427266,19.5,23887.0,355.01498,6247.902,4574.8545,2877.236,1000.911,2329.035
820.0,2.7427266,20.5,14242.0,725.5905,4567.5327,2662.3865,910.02655,2485.725,1239.2767
820.0,2.7427266,21.5,8158.0,1367.783,3963.7168,3378.9133,1378.2367,2310.9128,553.5298
822.0,2.7117133,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822.0,2.7117133,1.5,74065.0,91.86674,1576.2142,1214.3333,274.46082,1114.0956,394.29977
822.0,2.7117133,2.5,75396.0,17.517508,900.2808,822.39594,415.1071,709.9874,588.95337
822.0,2.7117133,3.5,81445.0,1013.6612,1795.1871,1431.9408,413.7471,111.41257,482.765
822.0,2.7117133,4.5,98728.0,1349.9379,3569.8196,790.35144,488.39185,220.86488,1092.4026
822.0,2.7117133,5.5,124005.0,123.87923,6436.174,2372.8345,543.08636,858.5401,675.0721
822.0,2.7117133,6.5,129552.0,1540.0142,8279.185,2287.2231,1173.4951,1622.7914,211.54198
822.0,2.7117133,7.5,131468.0,1457.8569,8590.312,194.71785,692.8611,280.5699,653.68195
822.0,2.7117133,8.5,137543.0,1397.0188,8240.104,1887.337,674.19824,1643.8723,451.82117
822.0,2.7117133,9.5,137819.0,2344.8936,9000.002,3293.401,1795.7734,1788.5377,998.2048
822.0,2.7117133,10.5,136216.0,1924.3801,9207.782,3071.8054,1600.8718,1893.5647,1434.4209
822.0,2.7117133,11.5,129554.0,754.80707,6114.5415,3441.718,2754.8586,954.65906,2618.8953
822.0,2.7117133,12.5,119375.0,5072.913,4575.55,1232.3604,6836.035,2576.213,481.91376
822.0,2.7117133,13.5,101727.0,947.6045,1651.8605,4902.221,1365.4703,3663.1555,1609.0999
822.0,2.7117133,14.5,85256.0,3401.2766,5436.1377,7750.025,2510.381,1868.8134,3875.5945
822.0,2.7117133,15.5,67939.0,1027.246,8578.886,5520.5034,6972.803,4843.7505,431.3129
822.0,2.7117133,16.5,55073.0,134.51773,7823.1436,5122.931,9278.462,2160.2893,2858.3406
822.0,2.7117133,17.5,42622.0,1084.7172,11947.479,4539.5605,5540.47,2006.4384,1123.0284
822.0,2.7117133,18.5,33397.0,1820.8954,11099.171,7521.8584,5063.9062,2894.6938,1770.0476
822.0,2.7117133,19.5,24300.0,390.84506,4675.573,5117.1294,3462.77,3332.6804,3553.0876
822.0,2.7117133,20.5,14494.0,1323.7323,3899.2327,2816.4382,2166.0896,2464.688,2633.7644
822.0,2.7117133,21.5,8847.0,1757.2937,3869.4812,3730.424,1942.4271,2568.681,1164.8784
824.0,2.6805358,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824.0,2.6805358,1.5,72935.0,19.279747,2018.95,1530.0787,307.25433,415.79425,886.99347
824.0,2.6805358,2.5,74156.0,590.5084,905.3644,709.66345,285.8408,497.35812,854.7038
824.0,2.6805358,3.5,81593.0,167.34467,1921.7035,1301.6083,588.09467,642.31964,546.0294
824.0,2.6805358,4.5,98989.0,306.01398,4676.589,2368.8284,752.5627,816.3377,816.40204
824.0,2.6805358,5.5,128003.0,1100.9995,6672.9014,3203.2305,1184.1509,1281.2418,397.45444
824.0,2.6805358,6.5,131197.0,936.24774,9753.227,731.58264,2046.1422,623.1791,1154.6952
824.0,2.6805358,7.5,132692.0,145.6834,8344.294,1480.198,694.7438,736.06354,535.55896
824.0,2.6805358,8.5,138127.0,1242.3612,7074.9854,2040.8069,1738.179,1380.6522,649.9973
824.0,2.6805358,9.5,139362.0,3094.525,6834.4746,3370.6636,1154.4464,1824.5194,2511.2888
824.0,2.6805358,10.5,135729.0,4405.1733,3719.8733,4273.088,2987.4238,4898.596,3604.7744
824.0,2.6805358,11.5,127244.0,875.0675,3355.5217,3441.072,3262.8477,4562.904,1065.5088
824.0,2.6805358,12.5,113909.0,3388.196,3822.9685,2307.9814,4407.4634,946.7616,430.9362
