snapshot_t,lookbacktime,Rcenters,nparticles,amp1,amp2,phase1,phase2
807.485387293838,807.485387293838,807.485387293838,807.485387293838,807.485387293838,807.485387293838,807.485387293838,807.485387293838
825.2841296133599,825.2841296133599,825.2841296133599,825.2841296133599,825.2841296133599,825.2841296133599,825.2841296133599,825.2841296133599
851.5146369522555,851.5146369522555,851.5146369522555,851.5146369522555,851.5146369522555,851.5146369522555,851.5146369522555,851.5146369522555
871.042339824369,871.042339824369,871.042339824369,871.042339824369,871.042339824369,871.042339824369,871.042339824369,871.042339824369
853.7771338892524,853.7771338892524,853.7771338892524,853.7771338892524,853.7771338892524,853.7771338892524,853.7771338892524,853.7771338892524
860.9371993754966,860.9371993754966,860.9371993754966,860.9371993754966,860.9371993754966,860.9371993754966,860.9371993754966,860.9371993754966
879.9811474106062,879.9811474106062,879.9811474106062,879.9811474106062,879.9811474106062,879.9811474106062,879.9811474106062,879.9811474106062
900.1606172616243,900.1606172616243,900.1606172616243,900.1606172616243,900.1606172616243,900.1606172616243,900.1606172616243,900.1606172616243
891.5161318566359,891.5161318566359,891.5161318566359,891.5161318566359,891.5161318566359,891.5161318566359,891.5161318566359,891.5161318566359
916.0239513235467,916.0239513235467,916.0239513235467,916.0239513235467,916.0239513235467,916.0239513235467,916.0239513235467,916.0239513235467
926.1278555779364,926.1278555779364,926.1278555779364,926.1278555779364,926.1278555779364,926.1278555779364,926.1278555779364,926.1278555779364
952.6053585028161,952.6053585028161,952.6053585028161,952.6053585028161,952.6053585028161,952.6053585028161,952.6053585028161,952.6053585028161
947.5574471698974,947.5574471698974,947.5574471698974,947.5574471698974,947.5574471698974,947.5574471698974,947.5574471698974,947.5574471698974
922.5758221382576,922.5758221382576,922.5758221382576,922.5758221382576,922.5758221382576,922.5758221382576,922.5758221382576,922.5758221382576
545.04419438784,545.04419438784,545.04419438784,545.04419438784,545.04419438784,545.04419438784,545.04419438784,545.04419438784
550.8756243675857,550.8756243675857,550.8756243675857,550.8756243675857,550.8756243675857,550.8756243675857,550.8756243675857,550.8756243675857
571.6821310798213,571.6821310798213,571.6821310798213,571.6821310798213,571.6821310798213,571.6821310798213,571.6821310798213,571.6821310798213
582.280320603284,582.280320603284,582.280320603284,582.280320603284,582.280320603284,582.280320603284,582.280320603284,582.280320603284
582.7190022467021,582.7190022467021,582.7190022467021,582.7190022467021,582.7190022467021,582.7190022467021,582.7190022467021,582.7190022467021
601.389083068797,601.389083068797,601.389083068797,601.389083068797,601.389083068797,601.389083068797,601.389083068797,601.389083068797
619.3862802543841,619.3862802543841,619.3862802543841,619.3862802543841,619.3862802543841,619.3862802543841,619.3862802543841,619.3862802543841
619.9733009167481,619.9733009167481,619.9733009167481,619.9733009167481,619.9733009167481,619.9733009167481,619.9733009167481,619.9733009167481
636.8724172031308,636.8724172031308,636.8724172031308,636.8724172031308,636.8724172031308,636.8724172031308,636.8724172031308,636.8724172031308
645.6052211720763,645.6052211720763,645.6052211720763,645.6052211720763,645.6052211720763,645.6052211720763,645.6052211720763,645.6052211720763
649.5037017324449,649.5037017324449,649.5037017324449,649.5037017324449,649.5037017324449,649.5037017324449,649.5037017324449,649.5037017324449
662.9918330657741,662.9918330657741,662.9918330657741,662.9918330657741,662.9918330657741,662.9918330657741,662.9918330657741,662.9918330657741
673.2091021554862,673.2091021554862,673.2091021554862,673.2091021554862,673.2091021554862,673.2091021554862,673.2091021554862,673.2091021554862
681.2673509480368,681.2673509480368,681.2673509480368,681.2673509480368,681.2673509480368,681.2673509480368,681.2673509480368,681.2673509480368
712.4688324068203,712.4688324068203,712.4688324068203,712.4688324068203,712.4688324068203,712.4688324068203,712.4688324068203,712.4688324068203
687.057983958854,687.057983958854,687.057983958854,687.057983958854,687.057983958854,687.057983958854,687.057983958854,687.057983958854
731.537992976286,731.537992976286,731.537992976286,731.537992976286,731.537992976286,731.537992976286,731.537992976286,731.537992976286
721.2312824413444,721.2312824413444,721.2312824413444,721.2312824413444,721.2312824413444,721.2312824413444,721.2312824413444,721.2312824413444
